Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
110	Spectrogram 1	1	20150308-220358_AWI229-11_SV1057.wav	20150308-220358_AWI229-11_SV1057.wav	20689.512649925	20692.091649925	54581	55233	2015/3/8  22:07:33.513	2.579	61.9	116.4	1.8	64.2	106.7		Unidentified.calls
111	Spectrogram 1	1	20150308-220358_AWI229-11_SV1057.wav	20150308-220358_AWI229-11_SV1057.wav	20781.537648664	20783.748648664	77863	78422	2015/3/8  22:09:05.538	2.211	28.0	119.5	1.7	31.6	103.8		Unidentified.calls
112	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21240.817617736	21241.922617736	41712	41991	2015/3/10  20:08:10.818	1.105	28.8	46.9	1.1	30.6	46.4		Unidentified.calls
113	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21259.960623942	21262.294623942	46555	47146	2015/3/10  20:08:30.961	2.334	69.0	117.8	1.8	70.2	107.7		Unidentified.calls
114	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21274.575622118	21277.031622118	50253	50874	2015/3/10  20:08:44.576	2.456	73.8	114.5	2.0	76.1	110.7		Unidentified.calls
115	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21297.342617921	21299.676617921	56013	56603	2015/3/10  20:09:07.343	2.334	37.7	67.2	1.8	41.5	64.2		Unidentified.calls
116	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21349.295625202	21350.769625202	69157	69530	2015/3/10  20:09:59.296	1.474	15.1	100.4	1.2	17.8	82.0		Unidentified.calls
117	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21366.753617413	21368.718617413	73574	74071	2015/3/10  20:10:16.754	1.965	97.5	113.7	1.7	97.8	111.7		Unidentified.calls
118	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21374.350619055	21375.701619055	75496	75838	2015/3/10  20:10:24.351	1.351	65.0	87.9	1.1	65.2	83.0		Unidentified.calls
119	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21598.330625258	21600.541625258	132163	132722	2015/3/10  20:14:08.331	2.211	73.0	116.7	1.8	74.1	110.7		Unidentified.calls
120	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21600.540621317	21607.172621317	132722	134400	2015/3/10  20:14:10.541	6.632	13.3	68.4	5.9	15.8	61.3		Unidentified.calls
121	Spectrogram 1	1	20150310-200526_AWI229-11_SV1057.wav	20150310-200526_AWI229-11_SV1057.wav	21602.997618652	21605.331618652	133343	133934	2015/3/10  20:14:13.998	2.334	76.3	117.0	2.1	77.1	111.7		Unidentified.calls
122	Spectrogram 1	1	20150312-180846_AWI229-11_SV1057.wav	20150312-180846_AWI229-11_SV1057.wav	21734.40357655	21736.24557655	14240	14706	2015/3/12  18:09:42.404	1.842	49.1	115.5	1.5	51.4	107.7		Unidentified.calls
123	Spectrogram 1	1	20150312-180846_AWI229-11_SV1057.wav	20150312-180846_AWI229-11_SV1057.wav	21765.354575437	21766.582575437	22071	22381	2015/3/12  18:10:13.355	1.228	55.4	118.6	1.1	57.3	108.7		Unidentified.calls
124	Spectrogram 1	1	20150312-180846_AWI229-11_SV1057.wav	20150312-180846_AWI229-11_SV1057.wav	22070.451572758	22072.048572758	99260	99664	2015/3/12  18:15:18.452	1.597	68.0	108.4	1.4	69.2	102.8		Unidentified.calls
125	Spectrogram 1	1	20150316-140217_AWI229-11_SV1057.wav	20150316-140217_AWI229-11_SV1057.wav	22887.879490547	22889.844490547	1372	1869	2015/3/16  14:02:22.879	1.965	38.9	114.3	1.7	40.5	103.8		Unidentified.calls
126	Spectrogram 1	1	20150316-140217_AWI229-11_SV1057.wav	20150316-140217_AWI229-11_SV1057.wav	23062.563495778	23063.668495778	45567	45846	2015/3/16  14:05:17.563	1.105	61.7	84.5	1.1	63.3	83.0		Unidentified.calls
127	Spectrogram 1	1	20150316-140217_AWI229-11_SV1057.wav	20150316-140217_AWI229-11_SV1057.wav	23092.654491283	23094.005491283	53180	53521	2015/3/16  14:05:47.654	1.351	90.8	113.5	1.2	94.9	110.7		Unidentified.calls
128	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23594.315461619	23597.754461619	27751	28621	2015/3/18  12:06:38.315	3.439	6.7	117.4	3.0	6.9	83.0		Unidentified.calls
129	Spectrogram 1	1	20150318-120449_AWI229-11_SV1057.wav	20150318-120449_AWI229-11_SV1057.wav	23707.71546009	23709.92646009	56441	57000	2015/3/18  12:08:32.715	2.211	66.4	116.6	1.5	69.2	108.7		Unidentified.calls
130	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24444.118418086	24446.574418086	90402	91023	2015/3/20  10:12:18.118	2.456	38.1	117.5	2.0	40.5	104.8		Unidentified.calls
131	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24459.471412662	24462.173412662	94286	94970	2015/3/20  10:12:33.471	2.702	41.3	115.1	2.0	44.5	105.7		Unidentified.calls
132	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24593.764417905	24595.975417905	128262	128822	2015/3/20  10:14:47.764	2.211	44.0	116.3	2.0	45.5	107.7		Unidentified.calls
133	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24604.309412006	24605.537412006	130930	131241	2015/3/20  10:14:58.309	1.228	87.6	112.0	1.1	89.9	108.7		Unidentified.calls
134	Spectrogram 1	1	20150320-100621_AWI229-11_SV1057.wav	20150320-100621_AWI229-11_SV1057.wav	24622.487416405	24624.206416405	135529	135964	2015/3/20  10:15:16.487	1.719	43.6	112.0	1.5	46.4	103.8		Unidentified.calls
135	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	24975.277377689	24976.628377689	72436	72778	2015/3/22  8:14:16.277	1.351	24.1	58.5	1.1	24.7	55.3		Unidentified.calls
136	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	25085.984381312	25087.826381312	100445	100911	2015/3/22  8:16:07.984	1.842	53.3	111.1	1.5	54.4	102.8		Unidentified.calls
137	Spectrogram 1	1	20150322-080930_AWI229-11_SV1057.wav	20150322-080930_AWI229-11_SV1057.wav	25124.181377911	25128.111377911	110109	111103	2015/3/22  8:16:45.181	3.93	34.1	113.3	2.9	38.5	100.8		Unidentified.calls
138	Spectrogram 1	1	20150324-060127_AWI229-11_SV1057.wav	20150324-060127_AWI229-11_SV1057.wav	25494.767340033	25498.083340033	51518	52357	2015/3/24  6:04:50.767	3.316	15.4	35.3	3.2	16.8	31.6		Unidentified.calls
139	Spectrogram 1	1	20150324-060127_AWI229-11_SV1057.wav	20150324-060127_AWI229-11_SV1057.wav	25786.202341451	25789.395341451	125251	126059	2015/3/24  6:09:42.202	3.193	18.0	51.8	2.7	18.8	48.4		Unidentified.calls
140	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	25945.265300815	25946.493300815	13145	13456	2015/3/26  5:03:57.265	1.228	44.2	90.3	0.9	45.5	81.0		Unidentified.calls
141	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	25971.777297427	25973.128297427	19853	20194	2015/3/26  5:04:24.777	1.351	44.6	82.3	1.1	46.4	80.1		Unidentified.calls
142	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	26122.003298123	26123.845298123	57860	58326	2015/3/26  5:06:54.003	1.842	72.5	115.1	1.2	75.1	107.7		Unidentified.calls
143	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	26125.196300317	26127.530300317	58668	59258	2015/3/26  5:06:57.196	2.334	43.7	115.1	1.8	46.4	104.8		Unidentified.calls
144	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	26207.027298827	26209.483298827	79371	79992	2015/3/26  5:08:19.027	2.456	48.2	118.1	2.1	49.4	105.7		Unidentified.calls
145	Spectrogram 1	1	20150326-050306_AWI229-11_SV1057.wav	20150326-050306_AWI229-11_SV1057.wav	26443.055298422	26445.266298422	139086	139645	2015/3/26  5:12:15.055	2.211	6.1	99.5	1.4	10.9	49.4		Unidentified.calls
146	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27198.002223387	27200.090223387	25390	25918	2015/3/30  0:06:45.002	2.088	52.4	95.9	1.5	54.4	89.9		Unidentified.calls
147	Spectrogram 1	1	20150330-000505_AWI229-11_SV1057.wav	20150330-000505_AWI229-11_SV1057.wav	27392.533224166	27393.761224166	74606	74917	2015/3/30  0:09:59.533	1.228	57.7	113.5	1.1	60.3	105.7		Unidentified.calls
148	Spectrogram 1	1	20150331-231006_AWI229-11_SV1057.wav	20150331-231006_AWI229-11_SV1057.wav	27792.09318926	27798.72518926	23346	25023	2015/3/31  23:11:38.093	6.632	4.1	116.7	5.9	5.9	81.0		Unidentified.calls
149	Spectrogram 1	1	20150331-231006_AWI229-11_SV1057.wav	20150331-231006_AWI229-11_SV1057.wav	27865.081186047	27866.800186047	41812	42246	2015/3/31  23:12:51.081	1.719	9.0	119.4	1.5	11.9	84.0		Unidentified.calls
150	Spectrogram 1	1	20150331-231006_AWI229-11_SV1057.wav	20150331-231006_AWI229-11_SV1057.wav	28197.220191186	28199.062191186	125843	126309	2015/3/31  23:18:23.220	1.842	15.8	122.4	1.7	19.8	95.9		Unidentified.calls
151	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28341.271141853	28342.622141853	9939	10280	2015/4/2  21:03:00.271	1.351	59.8	117.0	1.2	61.3	107.7		Unidentified.calls
152	Spectrogram 1	1	20150402-210221_AWI229-11_SV1057.wav	20150402-210221_AWI229-11_SV1057.wav	28412.38414378	28414.47214378	27930	28458	2015/4/2  21:04:11.384	2.088	49.3	100.1	1.7	51.4	95.9		Unidentified.calls
153	Spectrogram 1	1	20150404-190422_AWI229-11_SV1057.wav	20150404-190422_AWI229-11_SV1057.wav	28922.261102543	28923.980102543	4580	5015	2015/4/4  19:04:40.261	1.719	36.8	114.9	1.4	38.5	103.8		Unidentified.calls
154	Spectrogram 1	1	20150404-190422_AWI229-11_SV1057.wav	20150404-190422_AWI229-11_SV1057.wav	28979.741096542	28986.865096542	19122	20925	2015/4/4  19:05:37.741	7.124	32.7	36.0	4.8	33.6	35.6		Unidentified.calls
155	Spectrogram 1	1	20150404-190422_AWI229-11_SV1057.wav	20150404-190422_AWI229-11_SV1057.wav	29016.973101394	29018.447101393	28542	28915	2015/4/4  19:06:14.973	1.474	33.0	119.7	1.2	36.6	97.8		Unidentified.calls
156	Spectrogram 1	1	20150404-190422_AWI229-11_SV1057.wav	20150404-190422_AWI229-11_SV1057.wav	29384.962103189	29385.822103189	121643	121861	2015/4/4  19:12:22.962	0.86	49.5	81.5	0.8	51.4	78.1		Unidentified.calls
157	Spectrogram 1	1	20150406-170621_AWI229-11_SV1057.wav	20150406-170621_AWI229-11_SV1057.wav	29843.351069248	29846.422069248	85267	86044	2015/4/6  17:11:58.351	3.071	28.6	114.3	2.6	30.6	97.8		Unidentified.calls
158	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30172.286020112	30174.374020112	16138	16667	2015/4/8  15:09:07.286	2.088	23.7	111.2	1.8	23.7	95.9		Unidentified.calls
159	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30189.849020806	30191.691020806	20582	21048	2015/4/8  15:09:25.849	1.842	37.5	95.2	1.4	40.5	90.9		Unidentified.calls
160	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30354.375024405	30355.849024405	62207	62580	2015/4/8  15:12:09.375	1.474	79.9	109.7	1.2	80.1	105.7		Unidentified.calls
161	Spectrogram 1	1	20150408-150804_AWI229-11_SV1057.wav	20150408-150804_AWI229-11_SV1057.wav	30471.837020558	30478.224020558	91925	93541	2015/4/8  15:14:07.837	6.387	31.7	36.7	5.0	32.6	36.6		Unidentified.calls
162	Spectrogram 1	1	20150412-110334_AWI229-11_SV1057.wav	20150412-110334_AWI229-11_SV1057.wav	31380.712943636	31383.660943636	17172	17918	2015/4/12  11:04:41.713	2.948	7.3	119.6	2.1	9.9	98.8		Unidentified.calls
163	Spectrogram 1	1	20150412-110334_AWI229-11_SV1057.wav	20150412-110334_AWI229-11_SV1057.wav	31384.379942454	31386.344942454	18100	18597	2015/4/12  11:04:45.380	1.965	8.5	114.6	1.8	10.9	95.9		Unidentified.calls
164	Spectrogram 1	1	20150412-110334_AWI229-11_SV1057.wav	20150412-110334_AWI229-11_SV1057.wav	31528.677942716	31532.239942715	54608	55509	2015/4/12  11:07:09.678	3.562	4.6	120.2	3.0	8.9	90.9		Unidentified.calls
165	Spectrogram 1	1	20150412-110334_AWI229-11_SV1057.wav	20150412-110334_AWI229-11_SV1057.wav	31554.206943251	31555.434943251	61066	61377	2015/4/12  11:07:35.207	1.228	75.2	113.5	1.1	78.1	107.7		Unidentified.calls
166	Spectrogram 1	1	20150414-100537_AWI229-11_SV1057.wav	20150414-100537_AWI229-11_SV1057.wav	32157.796902058	32161.112902058	61426	62265	2015/4/14  10:09:39.797	3.316	5.0	114.3	2.9	7.9	76.1		Unidentified.calls
167	Spectrogram 1	1	20150416-080859_AWI229-11_SV1057.wav	20150416-080859_AWI229-11_SV1057.wav	32569.851870793	32575.992870793	13327	14880	2015/4/16  8:09:51.852	6.141	50.4	112.5	5.4	52.4	105.7		Unidentified.calls
168	Spectrogram 1	1	20150416-080859_AWI229-11_SV1057.wav	20150416-080859_AWI229-11_SV1057.wav	33050.262863893	33052.227863892	134871	135368	2015/4/16  8:17:52.263	1.965	25.2	118.4	1.5	25.7	101.8		Unidentified.calls
169	Spectrogram 1	1	20150418-061001_AWI229-11_SV1057.wav	20150418-061001_AWI229-11_SV1057.wav	33336.869830706	33339.694830706	55033	55748	2015/4/18  6:13:38.870	2.825	33.5	88.8	2.6	34.6	81.0		Unidentified.calls
170	Spectrogram 1	1	20150418-061001_AWI229-11_SV1057.wav	20150418-061001_AWI229-11_SV1057.wav	33412.772828781	33414.737828781	74237	74734	2015/4/18  6:14:54.773	1.965	59.4	116.6	1.5	62.3	109.7		Unidentified.calls
171	Spectrogram 1	1	20150422-020400_AWI229-11_SV1057.wav	20150422-020400_AWI229-11_SV1057.wav	34485.722746242	34492.968746242	40995	42828	2015/4/22  2:06:42.723	7.246	17.7	114.4	6.5	17.8	90.9		Unidentified.calls
172	Spectrogram 1	1	20150422-020400_AWI229-11_SV1057.wav	20150422-020400_AWI229-11_SV1057.wav	34504.759748195	34507.830748195	45811	46588	2015/4/22  2:07:01.760	3.071	15.0	89.5	2.9	16.8	65.2		Unidentified.calls
173	Spectrogram 1	1	20150422-020400_AWI229-11_SV1057.wav	20150422-020400_AWI229-11_SV1057.wav	34526.867745359	34536.079745359	51405	53735	2015/4/22  2:07:23.868	9.212	16.2	117.0	8.0	16.8	98.8		Unidentified.calls
174	Spectrogram 1	1	20150424-000632_AWI229-11_SV1057.wav	20150424-000632_AWI229-11_SV1057.wav	35386.062714854	35388.396714854	116432	117022	2015/4/24  0:14:12.063	2.334	27.5	109.4	1.8	27.7	96.9		Unidentified.calls
175	Spectrogram 1	1	20150424-000632_AWI229-11_SV1057.wav	20150424-000632_AWI229-11_SV1057.wav	35394.783709595	35397.239709595	118638	119260	2015/4/24  0:14:20.784	2.456	26.6	109.4	2.0	27.7	97.8		Unidentified.calls
176	Spectrogram 1	1	20150425-220810_AWI229-11_SV1057.wav	20150425-220810_AWI229-11_SV1057.wav	35578.891664877	35580.488664877	12869	13273	2015/4/25  22:09:00.892	1.597	53.9	113.7	1.2	57.3	102.8		Unidentified.calls
177	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36356.622632464	36358.710632464	57286	57814	2015/4/27  20:04:30.623	2.088	5.0	115.3	1.8	7.9	83.0		Unidentified.calls
178	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36410.663628822	36412.628628822	70958	71455	2015/4/27  20:05:24.664	1.965	41.2	79.5	1.5	42.5	76.1		Unidentified.calls
179	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36442.719630768	36444.193630768	79068	79441	2015/4/27  20:05:56.720	1.474	68.7	112.8	1.2	70.2	105.7		Unidentified.calls
180	Spectrogram 1	1	20150427-200044_AWI229-11_SV1057.wav	20150427-200044_AWI229-11_SV1057.wav	36591.778629144	36594.603629144	116780	117495	2015/4/27  20:08:25.779	2.825	26.6	108.2	2.4	26.7	96.9		Unidentified.calls
181	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	36972.96858726	36975.67058726	60872	61556	2015/4/29  18:06:26.969	2.702	50.8	66.6	2.6	52.4	66.2		Unidentified.calls
182	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	36998.163582365	37001.111582365	67246	67992	2015/4/29  18:06:51.164	2.948	50.4	76.2	2.3	51.4	75.1		Unidentified.calls
183	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	37035.132583211	37038.448583211	76600	77438	2015/4/29  18:07:28.133	3.316	30.2	113.7	2.9	31.6	101.8		Unidentified.calls
184	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	37062.426581214	37064.268581214	83505	83971	2015/4/29  18:07:56.427	1.842	18.0	117.1	1.7	19.8	97.8		Unidentified.calls
185	Spectrogram 1	1	20150429-180226_AWI229-11_SV1057.wav	20150429-180226_AWI229-11_SV1057.wav	37199.175588022	37202.000588022	118102	118817	2015/4/29  18:10:12.176	2.825	9.2	114.1	2.6	10.9	81.0		Unidentified.calls
186	Spectrogram 1	1	20150501-160240_AWI229-11_SV1057.wav	20150501-160240_AWI229-11_SV1057.wav	37367.148547337	37368.622547337	8251	8624	2015/5/1  16:03:12.149	1.474	33.7	109.4	1.2	35.6	103.8		Unidentified.calls
187	Spectrogram 1	1	20150501-160240_AWI229-11_SV1057.wav	20150501-160240_AWI229-11_SV1057.wav	37513.464541079	37514.447541079	45269	45517	2015/5/1  16:05:38.465	0.983	91.1	119.0	0.8	93.9	116.6		Unidentified.calls
188	Spectrogram 1	1	20150501-160240_AWI229-11_SV1057.wav	20150501-160240_AWI229-11_SV1057.wav	37532.992548213	37535.080548213	50209	50737	2015/5/1  16:05:58.993	2.088	58.7	115.3	1.8	62.3	104.8		Unidentified.calls
189	Spectrogram 1	1	20150501-160240_AWI229-11_SV1057.wav	20150501-160240_AWI229-11_SV1057.wav	37665.873541401	37673.242541401	83828	85692	2015/5/1  16:08:11.874	7.369	33.5	45.6	6.0	33.6	44.5		Unidentified.calls
190	Spectrogram 1	1	20150501-160240_AWI229-11_SV1057.wav	20150501-160240_AWI229-11_SV1057.wav	37669.620543809	37698.360543809	84776	92047	2015/5/1  16:08:15.621	28.74	22.4	112.2	24.3	22.7	87.0		Unidentified.calls
191	Spectrogram 1	1	20150503-150855_AWI229-11_SV1057.wav	20150503-150855_AWI229-11_SV1057.wav	38134.133516079	38136.589516079	49949	50570	2015/5/3  15:12:12.134	2.456	49.4	109.6	2.1	50.4	99.8		Unidentified.calls
192	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	38707.033468347	38712.683468347	42543	43973	2015/5/5  13:12:50.033	5.65	13.5	119.2	5.3	16.8	80.1		Unidentified.calls
193	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	38990.765473929	38992.853473929	114328	114856	2015/5/5  13:17:33.765	2.088	39.7	70.2	1.4	42.5	67.2		Unidentified.calls
194	Spectrogram 1	1	20150505-131002_AWI229-11_SV1057.wav	20150505-131002_AWI229-11_SV1057.wav	39132.778473508	39135.480473508	150257	150941	2015/5/5  13:19:55.778	2.702	39.7	64.8	2.3	42.5	60.3		Unidentified.calls
195	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39249.559435295	39252.630435295	27454	28231	2015/5/7  11:14:11.559	3.071	16.3	105.1	2.6	17.8	69.2		Unidentified.calls
196	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39333.36742972	39336.06942972	48657	49341	2015/5/7  11:15:35.367	2.702	64.3	117.8	2.1	67.2	106.7		Unidentified.calls
197	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39340.324432822	39347.570432822	50417	52250	2015/5/7  11:15:42.324	7.246	29.3	33.4	5.7	29.6	32.6		Unidentified.calls
198	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39445.106433379	39452.107433378	76927	78698	2015/5/7  11:17:27.106	7.001	29.0	33.1	5.7	29.6	32.6		Unidentified.calls
199	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39652.997430088	39655.453430088	129523	130145	2015/5/7  11:20:54.997	2.456	3.3	118.9	2.1	4.0	50.4		Unidentified.calls
200	Spectrogram 1	1	20150507-111223_AWI229-11_SV1057.wav	20150507-111223_AWI229-11_SV1057.wav	39714.408432739	39716.127432739	145060	145495	2015/5/7  11:21:56.408	1.719	38.6	72.8	1.5	41.5	70.2		Unidentified.calls
201	Spectrogram 1	1	20150511-070654_AWI229-11_SV1057.wav	20150511-070654_AWI229-11_SV1057.wav	40622.615349186	40624.457349186	70139	70605	2015/5/11  7:11:31.615	1.842	37.6	112.1	1.7	41.5	102.8		Unidentified.calls
202	Spectrogram 1	1	20150511-070654_AWI229-11_SV1057.wav	20150511-070654_AWI229-11_SV1057.wav	40685.27134609	40689.32434609	85991	87016	2015/5/11  7:12:33.271	4.053	0.0	112.1	3.5	1.0	52.4		Unidentified.calls
203	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	40978.250306102	40980.461306103	7765	8325	2015/5/13  5:08:30.250	2.211	30.7	110.9	1.8	34.6	101.8		Unidentified.calls
204	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	40985.74230932	40988.19830932	9661	10282	2015/5/13  5:08:38.742	2.456	54.9	94.2	2.0	57.3	90.9		Unidentified.calls
205	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	41001.095303896	41003.060303896	13545	14042	2015/5/13  5:08:53.095	1.965	47.9	91.7	1.5	48.4	88.0		Unidentified.calls
206	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	41064.620306346	41067.076306346	29617	30238	2015/5/13  5:09:57.620	2.456	45.4	112.2	2.1	49.4	103.8		Unidentified.calls
207	Spectrogram 1	1	20150513-050800_AWI229-11_SV1057.wav	20150513-050800_AWI229-11_SV1057.wav	41252.844310555	41256.160310555	77238	78077	2015/5/13  5:13:05.844	3.316	30.7	111.4	2.9	33.6	101.8		Unidentified.calls
208	Spectrogram 1	1	20150515-030045_AWI229-11_SV1057.wav	20150515-030045_AWI229-11_SV1057.wav	41793.568275609	41796.761275609	61692	62500	2015/5/15  3:04:48.568	3.193	62.4	115.5	2.9	65.2	108.7		Unidentified.calls
209	Spectrogram 1	1	20150517-010257_AWI229-11_SV1057.wav	20150517-010257_AWI229-11_SV1057.wav	42441.742231174	42444.076231174	73331	73921	2015/5/17  1:07:46.742	2.334	8.2	119.9	2.0	12.8	93.9		Unidentified.calls
210	Spectrogram 1	1	20150517-010257_AWI229-11_SV1057.wav	20150517-010257_AWI229-11_SV1057.wav	42444.181234239	42447.129234239	73948	74694	2015/5/17  1:07:49.181	2.948	9.4	59.8	2.4	13.8	41.5		Unidentified.calls
211	Spectrogram 1	1	20150520-210544_AWI229-11_SV1057.wav	20150520-210544_AWI229-11_SV1057.wav	43397.336146677	43399.055146677	10398	10833	2015/5/20  21:06:25.336	1.719	17.5	112.8	1.5	18.8	83.0		Unidentified.calls
212	Spectrogram 1	1	20150520-210544_AWI229-11_SV1057.wav	20150520-210544_AWI229-11_SV1057.wav	43886.404153773	43888.983153773	134132	134785	2015/5/20  21:14:34.404	2.579	45.8	89.5	2.3	48.4	85.0		Unidentified.calls
213	Spectrogram 1	1	20150522-201019_AWI229-11_SV1057.wav	20150522-201019_AWI229-11_SV1057.wav	44162.025121033	44164.113121033	51515	52044	2015/5/22  20:13:42.025	2.088	58.9	108.2	1.7	61.3	102.8		Unidentified.calls
214	Spectrogram 1	1	20150522-201019_AWI229-11_SV1057.wav	20150522-201019_AWI229-11_SV1057.wav	44326.68212372	44335.52512372	93174	95411	2015/5/22  20:16:27.682	8.843	14.1	115.8	7.4	16.8	83.0		Unidentified.calls
215	Spectrogram 1	1	20150524-180254_AWI229-11_SV1057.wav	20150524-180254_AWI229-11_SV1057.wav	44700.478076478	44702.075076478	35395	35799	2015/5/24  18:05:13.478	1.597	19.5	121.4	1.5	20.8	96.9		Unidentified.calls
216	Spectrogram 1	1	20150524-180254_AWI229-11_SV1057.wav	20150524-180254_AWI229-11_SV1057.wav	44964.12807471	44965.72507471	102098	102502	2015/5/24  18:09:37.128	1.597	14.4	107.8	1.4	15.8	82.0		Unidentified.calls
217	Spectrogram 1	1	20150526-160441_AWI229-11_SV1057.wav	20150526-160441_AWI229-11_SV1057.wav	45425.692038636	45427.657038636	66525	67022	2015/5/26  16:09:03.692	1.965	61.1	110.4	1.7	63.3	104.8		Unidentified.calls
218	Spectrogram 1	1	20150526-160441_AWI229-11_SV1057.wav	20150526-160441_AWI229-11_SV1057.wav	45606.327037538	45609.275037538	112226	112972	2015/5/26  16:12:04.327	2.948	5.0	114.3	2.6	9.9	79.1		Unidentified.calls
219	Spectrogram 1	1	20150526-160441_AWI229-11_SV1057.wav	20150526-160441_AWI229-11_SV1057.wav	45625.733037691	45629.786037691	117135	118161	2015/5/26  16:12:23.733	4.053	33.2	113.5	3.6	35.6	103.8		Unidentified.calls
