Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
497	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195387.700185583	195390.184806748	493748	494990	2005/5/10  13:16:27.700	2.485	38.5	77.7	2.2	41.0	73.2		Unidentified.calls.
498	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195415.951248466	195437.024516871	507874	518410	2005/5/10  13:16:55.951	21.073	0.0	68.9	19.1	2.9	8.8	seismic	Unidentified.calls.
499	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195549.257575153	195551.926242331	574527	575861	2005/5/10  13:19:09.258	2.669	41.0	104.3	1.8	45.9	97.7		Unidentified.calls.
500	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195720.902486196	195723.755199387	660349	661776	2005/5/10  13:22:00.902	2.853	49.5	78.3	2.3	51.8	75.2	pulses	Unidentified.calls.
501	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195735.902236196	195739.675179448	667849	669736	2005/5/10  13:22:15.902	3.773	65.8	91.2	2.6	67.4	85.9	pulses	Unidentified.calls.
502	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195763.233069018	195766.085782209	681515	682941	2005/5/10  13:22:43.233	2.853	64.8	92.4	2.3	67.4	89.8	pulses	Unidentified.calls.
503	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	195779.429118098	195783.20206135	689613	691499	2005/5/10  13:22:59.429	3.773	58.0	84.0	2.9	60.5	82.0	pulses	Unidentified.calls.
504	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196090.959411043	196092.247733129	845378	846022	2005/5/10  13:28:10.959	1.288	39.6	55.6	0.8	41.0	53.7		Unidentified.calls.
505	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196233.892144172	196238.861386503	916844	919329	2005/5/10  13:30:33.892	4.969	29.3	43.1	3.9	30.3	42.0		Unidentified.calls.
506	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196264.130703988	196265.234980061	931963	932515	2005/5/10  13:31:03.131	1.104	42.8	55.9	0.8	44.9	53.7		Unidentified.calls.
507	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196270.480291411	196274.06918865	935138	936933	2005/5/10  13:31:10.480	3.589	33.4	52.0	2.9	36.1	49.8		Unidentified.calls.
508	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196289.621076687	196293.762111963	944709	946779	2005/5/10  13:31:29.621	4.141	46.1	86.3	3.2	48.8	81.1		Unidentified.calls.
509	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196299.688593558	196304.65783589	949742	952227	2005/5/10  13:31:39.689	4.969	21.9	48.2	4.0	23.4	44.9		Unidentified.calls.
510	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196359.947657975	196364.548808282	979872	982172	2005/5/10  13:32:39.948	4.601	37.5	69.4	3.7	43.0	62.5	pulses	Unidentified.calls.
511	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196366.297245399	196370.07018865	983047	984933	2005/5/10  13:32:46.297	3.773	42.0	63.8	2.8	44.9	59.6	pulses	Unidentified.calls.
512	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196383.41352454	196385.253984663	991605	992525	2005/5/10  13:33:03.414	1.84	58.2	91.9	0.6	62.5	85.9	pulses	Unidentified.calls.
513	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196387.370513804	196391.603572086	993583	995700	2005/5/10  13:33:07.371	4.233	47.3	81.6	3.1	54.7	73.2	pulses	Unidentified.calls.
514	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196407.339506135	196408.995920245	1003568	1004396	2005/5/10  13:33:27.340	1.656	60.0	82.4	0.9	62.5	81.1	pulses	Unidentified.calls.
515	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196418.290243865	196420.222726994	1009043	1010009	2005/5/10  13:33:38.290	1.932	52.6	72.7	1.2	55.7	70.3	pulses	Unidentified.calls.
516	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196425.468038344	196429.240981595	1012632	1014518	2005/5/10  13:33:45.468	3.773	56.4	85.1	3.1	59.6	81.1	pulses	Unidentified.calls.
517	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196437.523052147	196445.345007669	1018660	1022571	2005/5/10  13:33:57.523	7.822	47.7	81.7	6.8	51.8	78.1	pulses	Unidentified.calls.
518	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196553.805122699	196559.418526074	1076801	1079607	2005/5/10  13:35:53.805	5.613	62.6	82.5	4.5	64.5	80.1		Unidentified.calls.
519	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196776.567989264	196777.672265337	1188182	1188734	2005/5/10  13:39:36.568	1.104	45.4	85.8	0.8	48.8	82.0		Unidentified.calls.
520	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196797.825303681	196799.113625767	1198811	1199455	2005/5/10  13:39:57.825	1.288	56.4	88.7	1.2	58.6	85.0		Unidentified.calls.
521	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	196806.935581288	196813.929329755	1203366	1206863	2005/5/10  13:40:06.936	6.994	47.3	77.7	6.0	48.8	76.2		Unidentified.calls.
522	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	197891.207937117	197895.348972393	1745502	1747572	2005/5/10  13:58:11.208	4.141	60.2	84.0	3.4	62.5	81.1		Unidentified.calls.
523	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	197947.80208589	197948.998384969	1773799	1774397	2005/5/10  13:59:07.802	1.196	73.0	118.7	0.8	79.1	114.3		Unidentified.calls.
524	Spectrogram 1	1	20050510_130000.wav	20050510_130000.wav	197962.80183589	197964.274203988	1781299	1782035	2005/5/10  13:59:22.802	1.472	50.8	91.8	1.1	53.7	88.9		Unidentified.calls.
525	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	198520.618289877	198521.906611963	260205	260849	2005/5/12  9:08:40.618	1.288	58.3	106.2	0.9	61.5	99.6		Unidentified.calls.
526	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	198564.386231595	198565.674553681	282089	282733	2005/5/12  9:09:24.386	1.288	45.4	106.5	0.9	48.8	100.6		Unidentified.calls.
527	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200053.728567485	200063.298960123	1026760	1031545	2005/5/12  9:34:13.729	9.57	32.6	36.0	8.3	33.2	35.2	tonal	Unidentified.calls.
528	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200149.029392638	200163.937119632	1074411	1081865	2005/5/12  9:35:48.029	14.908	32.6	37.0	11.9	33.2	36.1	tonal	Unidentified.calls.
529	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200247.735069018	200259.329967791	1123764	1129561	2005/5/12  9:37:27.735	11.595	33.2	37.0	10.0	33.2	36.1	tonal	Unidentified.calls.
530	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200345.373478528	200359.452998466	1172583	1179622	2005/5/12  9:39:05.373	14.08	32.9	36.3	12.5	33.2	36.1	tonal	Unidentified.calls.
531	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200623.857099693	200625.053398773	1311825	1312423	2005/5/12  9:43:43.857	1.196	53.9	86.2	0.9	57.6	82.0		Unidentified.calls.
532	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200632.50726227	200634.623791411	1316150	1317208	2005/5/12  9:43:52.507	2.117	44.2	84.0	1.5	45.9	80.1		Unidentified.calls.
533	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200675.539019939	200687.962125767	1337666	1343877	2005/5/12  9:44:35.539	12.423	32.3	37.3	10.6	33.2	37.1	tonal	Unidentified.calls.
534	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200872.306211656	200879.484006135	1436049	1439638	2005/5/12  9:47:52.306	7.178	33.2	37.0	5.9	33.2	36.1	tonal	Unidentified.calls.
535	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	200967.238944785	200976.993383436	1483515	1488393	2005/5/12  9:49:27.239	9.754	32.9	37.0	7.9	34.2	36.1	tonal	Unidentified.calls.
536	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201067.785081288	201077.171427914	1533789	1538482	2005/5/12  9:51:07.785	9.386	32.6	36.7	8.2	33.2	36.1	tonal	Unidentified.calls.
537	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201111.31196319	201113.428492331	1555552	1556610	2005/5/12  9:51:51.312	2.117	41.4	55.8	1.7	42.0	55.7		Unidentified.calls.
538	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201112.140170245	201116.55727454	1555966	1558175	2005/5/12  9:51:51.140	4.417	56.7	88.0	3.5	58.6	85.9		Unidentified.calls.
539	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201444.698309816	201453.808587423	1722245	1726800	2005/5/12  9:57:24.698	9.11	32.0	36.7	7.9	33.2	36.1	tonal	Unidentified.calls.
540	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201457.857599693	201466.047647239	1728825	1732920	2005/5/12  9:57:37.858	8.19	32.3	37.3	6.9	34.2	37.1	tonal	Unidentified.calls.
541	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201542.11566411	201552.238194785	1770954	1776015	2005/5/12  9:59:01.116	10.123	33.2	36.7	8.5	33.2	36.1	tonal	Unidentified.calls.
542	Spectrogram 1	1	20050512_090000.wav	20050512_090000.wav	201556.65529908	201568.618289877	1778224	1784205	2005/5/12  9:59:16.655	11.963	32.6	36.7	10.3	33.2	36.1	tonal	Unidentified.calls.
543	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	201605.91742638	201607.849909509	2853	3819	2005/5/14  5:00:05.917	1.932	76.4	94.3	1.4	78.1	91.8		Unidentified.calls.
544	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	201635.364788344	201640.149984663	17576	19969	2005/5/14  5:00:35.365	4.785	23.5	66.1	3.7	25.4	63.5		Unidentified.calls.
545	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	201700.056961656	201701.253260736	49922	50521	2005/5/14  5:01:39.057	1.196	24.4	55.8	0.9	25.4	49.8		Unidentified.calls.
546	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	201777.229254601	201783.394796012	88509	91591	2005/5/14  5:02:57.229	6.166	39.5	64.5	5.2	41.0	62.5		Unidentified.calls.
547	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202040.31002454	202044.81915184	220049	222304	2005/5/14  5:07:20.310	4.509	49.2	69.5	4.0	50.8	68.4	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
548	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202074.082467791	202077.303273006	236935	238546	2005/5/14  5:07:53.082	3.221	47.0	66.7	2.5	48.8	65.4	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
549	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202107.578842025	202111.811900307	253683	255800	2005/5/14  5:08:27.579	4.233	47.6	69.2	3.5	48.8	67.4	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
550	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202142.823653374	202147.332780675	271306	273560	2005/5/14  5:09:02.824	4.509	54.5	72.1	3.9	55.7	68.4	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
551	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202252.307153374	202255.804027607	326048	327796	2005/5/14  5:10:52.307	3.497	53.3	66.1	2.9	53.7	64.5	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
552	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202275.865042945	202279.453940184	337827	339621	2005/5/14  5:11:15.865	3.589	32.3	52.7	2.9	33.2	50.8		Unidentified.calls.
553	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202323.532960123	202327.305903374	361660	363547	2005/5/14  5:12:03.533	3.773	51.0	67.9	3.1	51.8	66.4	Possibly blue D calls but too uniform in frequency and time	Unidentified.calls.
554	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202380.276145706	202383.957065951	390032	391873	2005/5/14  5:13:00.276	3.681	67.6	79.5	2.9	69.3	79.1		Unidentified.calls.
555	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202509.717506135	202516.159116564	454753	457974	2005/5/14  5:15:09.718	6.442	60.0	113.1	5.4	61.5	106.4		Unidentified.calls.
556	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202526.097601227	202529.59447546	462943	464691	2005/5/14  5:15:25.098	3.497	52.7	107.5	2.8	54.7	99.6		Unidentified.calls.
557	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202693.141361963	202698.386673313	546465	549087	2005/5/14  5:18:12.141	5.245	47.8	76.6	4.3	48.8	73.2		Unidentified.calls.
558	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202911.257891104	202917.423432515	655523	658606	2005/5/14  5:21:51.258	6.166	61.8	85.1	5.4	63.5	83.0		Unidentified.calls.
559	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	202941.717506135	202946.226633436	670753	673007	2005/5/14  5:22:21.718	4.509	54.5	66.1	3.2	55.7	63.5		Unidentified.calls.
560	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	203159.005828221	203162.686748466	779397	781237	2005/5/14  5:25:58.006	3.681	54.8	98.2	2.9	57.6	92.8		Unidentified.calls.
561	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	203175.93806135	203180.815280675	787863	790302	2005/5/14  5:26:15.938	4.877	55.4	91.5	4.0	57.6	85.9		Unidentified.calls.
562	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	203387.060842025	203390.465693252	893424	895127	2005/5/14  5:29:46.061	3.405	39.3	93.2	2.6	45.9	85.0		Unidentified.calls.
563	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	203582.999826687	203584.288148773	991394	992038	2005/5/14  5:33:02.000	1.288	38.8	109.3	0.5	44.9	96.7		Unidentified.calls.
564	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	203584.380171779	203585.576470859	992084	992682	2005/5/14  5:33:04.380	1.196	39.0	83.0	0.6	43.0	72.3		Unidentified.calls.
565	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	204009.386423313	204010.490699387	1204587	1205139	2005/5/14  5:40:09.386	1.104	66.7	100.2	0.9	70.3	97.7		Unidentified.calls.
566	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	204098.337661043	204108.460191718	1249063	1254124	2005/5/14  5:41:38.338	10.123	36.1	92.1	8.3	41.0	84.0		Unidentified.calls.
567	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	204381.054340491	204388.600226994	1390421	1394194	2005/5/14  5:46:20.054	7.546	51.1	82.1	6.3	52.7	78.1		Unidentified.calls.
568	Spectrogram 1	1	20050514_050000.wav	20050514_050000.wav	204571.195875767	204576.533210123	1485492	1488161	2005/5/14  5:49:30.196	5.337	51.8	93.3	4.5	53.7	86.9		Unidentified.calls.
569	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209209.269394172	209211.477946319	204525	205629	2005/5/17  21:06:49.269	2.209	57.9	74.6	1.7	58.6	73.2		Unidentified.calls.
570	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209223.072845092	209225.925558282	211426	212853	2005/5/17  21:07:02.073	2.853	61.6	74.9	2.3	62.5	74.2		Unidentified.calls.
571	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209341.195375767	209343.127858896	270488	271454	2005/5/17  21:09:00.195	1.932	59.7	93.1	1.5	61.5	89.8		Unidentified.calls.
572	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209395.177871166	209396.098101227	297479	297939	2005/5/17  21:09:54.178	0.92	63.4	102.4	0.6	65.4	99.6		Unidentified.calls.
573	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209749.729509202	209752.39817638	474755	476089	2005/5/17  21:15:49.730	2.669	54.8	79.8	2.2	57.6	76.2		Unidentified.calls.
574	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209839.785023006	209841.257391104	519783	520519	2005/5/17  21:17:19.785	1.472	36.8	49.8	1.1	38.1	47.9		Unidentified.calls.
575	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	209849.907553681	209854.69275	524844	527236	2005/5/17  21:17:29.908	4.785	57.2	78.3	4.0	58.6	76.2		Unidentified.calls.
576	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210288.809279141	210293.502452454	744295	746641	2005/5/17  21:24:48.809	4.693	73.9	104.9	3.9	75.2	100.6		Unidentified.calls.
577	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210352.54621319	210355.582972393	776163	777681	2005/5/17  21:25:52.546	3.037	49.5	63.7	2.6	49.8	62.5		Unidentified.calls.
578	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210376.196125767	210378.588723926	787988	789184	2005/5/17  21:26:15.196	2.393	53.5	65.6	2.2	54.7	64.5		Unidentified.calls.
579	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210398.189624233	210401.962567485	798985	800871	2005/5/17  21:26:37.190	3.773	50.7	62.8	3.1	50.8	61.5		Unidentified.calls.
580	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210422.115605828	210425.336411043	810948	812558	2005/5/17  21:27:01.116	3.221	50.4	62.8	2.5	51.8	62.5		Unidentified.calls.
581	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210458.871794479	210463.472944785	829326	831626	2005/5/17  21:27:38.872	4.601	53.1	65.6	3.5	53.7	64.5		Unidentified.calls.
582	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210511.232884969	210514.913805215	855506	857347	2005/5/17  21:28:31.233	3.681	49.1	63.1	2.8	50.8	62.5		Unidentified.calls.
583	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	210556.140111963	210559.176871166	877960	879478	2005/5/17  21:29:15.140	3.037	52.3	65.3	2.6	52.7	63.5		Unidentified.calls.
584	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	211468.785273006	211470.073595092	1334283	1334927	2005/5/17  21:44:28.785	1.288	41.8	91.2	0.8	44.9	85.0		Unidentified.calls.
585	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	211745.520457055	211746.900802147	1472650	1473340	2005/5/17  21:49:05.520	1.38	36.6	76.1	1.2	40.0	72.3		Unidentified.calls.
586	Spectrogram 1	1	20050517_210000.wav	20050517_210000.wav	211998.478696319	212002.067593558	1599129	1600924	2005/5/17  21:53:18.479	3.589	43.7	60.8	2.6	45.9	57.6		Unidentified.calls.
587	Spectrogram 1	1	20050519_170000.wav	20050519_170000.wav	213986.502702454	213987.79102454	793140	793785	2005/5/19  17:26:26.503	1.288	34.4	90.6	0.8	38.1	83.0		Unidentified.calls.
588	Spectrogram 1	1	20050519_170000.wav	20050519_170000.wav	214217.042337423	214218.054590491	908410	908916	2005/5/19  17:30:16.042	1.012	48.6	71.9	0.8	50.8	69.3		Unidentified.calls.
589	Spectrogram 1	1	20050519_170000.wav	20050519_170000.wav	214501.380421779	214502.668743865	1050579	1051223	2005/5/19  17:35:01.380	1.288	67.0	99.7	0.9	70.3	95.7		Unidentified.calls.
590	Spectrogram 1	1	20050519_170000.wav	20050519_170000.wav	214718.668743865	214719.957065951	1159223	1159868	2005/5/19  17:38:38.669	1.288	41.8	70.2	0.9	43.9	68.4		Unidentified.calls.
591	Spectrogram 1	1	20050519_170000.wav	20050519_170000.wav	215046.073595092	215046.717756135	1322926	1323248	2005/5/19  17:44:05.074	0.644	72.7	110.8	0.5	75.2	107.4		Unidentified.calls.
592	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	216106.802777607	216108.459191718	53288	54117	2005/5/21  13:01:46.803	1.656	46.9	86.1	1.2	49.8	83.0		Unidentified.calls.
593	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	216373.564467791	216376.325157975	186669	188050	2005/5/21  13:06:13.564	2.761	83.5	102.8	2.3	84.0	99.6		Unidentified.calls.
594	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	216810.165618098	216811.637986196	404970	405706	2005/5/21  13:13:29.166	1.472	28.7	52.3	1.2	30.3	49.8		Unidentified.calls.
595	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	216959.667993865	216960.956315951	479721	480365	2005/5/21  13:15:59.668	1.288	42.6	58.2	0.9	44.9	57.6		Unidentified.calls.
596	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	218352.515050613	218355.45978681	1176145	1177617	2005/5/21  13:39:12.515	2.945	39.7	65.8	2.2	42.0	62.5		Unidentified.calls.
597	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	218503.454785276	218504.743107362	1251614	1252259	2005/5/21  13:41:43.455	1.288	58.9	78.3	0.9	60.5	76.2		Unidentified.calls.
598	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	219387.515800614	219396.073940184	1693645	1697924	2005/5/21  13:56:27.516	8.558	61.6	69.8	6.6	63.5	68.4		Unidentified.calls.
599	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	219443.465788344	219445.030179448	1721620	1722402	2005/5/21  13:57:23.466	1.564	33.4	47.6	1.1	35.2	46.9		Unidentified.calls.
600	Spectrogram 1	1	20050521_130000.wav	20050521_130000.wav	219452.484042945	219453.404273006	1726129	1726589	2005/5/21  13:57:32.484	0.92	37.0	62.5	0.6	39.1	56.6		Unidentified.calls.
601	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	220079.529825153	220080.726124233	239650	240248	2005/5/23  9:07:59.530	1.196	28.8	90.1	0.8	32.2	77.1		Unidentified.calls.
602	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	220393.683363497	220394.787639571	396727	397279	2005/5/23  9:13:13.683	1.104	31.2	45.5	0.6	32.2	43.0		Unidentified.calls.
603	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	220410.339527607	220415.03270092	405055	407401	2005/5/23  9:13:30.340	4.693	31.6	54.9	4.0	34.2	52.7		Unidentified.calls.
604	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	220523.952930982	220525.42529908	461861	462598	2005/5/23  9:15:23.953	1.472	48.2	73.4	0.9	49.8	69.3		Unidentified.calls.
605	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	220773.08121319	220774.27751227	586426	587024	2005/5/23  9:19:32.081	1.196	60.1	101.6	0.6	61.5	95.7		Unidentified.calls.
606	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	221096.897167178	221098.369535276	748334	749070	2005/5/23  9:24:56.897	1.472	57.9	86.5	1.1	61.5	82.0		Unidentified.calls.
607	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	221130.08246319	221131.094716258	764926	765432	2005/5/23  9:25:29.082	1.012	55.5	95.9	0.6	58.6	91.8		Unidentified.calls.
608	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	221392.646104294	221393.566334356	896208	896668	2005/5/23  9:29:52.646	0.92	50.1	95.6	0.6	52.7	86.9		Unidentified.calls.
609	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	222232.812145706	222233.732375767	1316291	1316751	2005/5/23  9:43:52.812	0.92	37.6	61.6	0.8	40.0	59.6		Unidentified.calls.
610	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	222462.615596626	222463.719872699	1431193	1431745	2005/5/23  9:47:42.616	1.104	37.6	60.7	0.6	39.1	58.6		Unidentified.calls.
611	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	222468.597092025	222469.793391104	1434184	1434782	2005/5/23  9:47:48.597	1.196	27.9	47.3	0.9	29.3	43.9		Unidentified.calls.
612	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	222491.234751534	222493.167234663	1445502	1446469	2005/5/23  9:48:11.235	1.932	35.8	63.4	1.5	36.1	60.5		Unidentified.calls.
613	Spectrogram 1	1	20050523_090000.wav	20050523_090000.wav	223192.42604908	223193.346279141	1796098	1796558	2005/5/23  9:59:52.426	0.92	31.9	97.7	0.5	42.0	85.9		Unidentified.calls.
614	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	223280.846153374	223283.054705521	40306	41410	2005/5/25  5:01:20.846	2.209	30.3	56.2	1.8	33.2	54.7		Unidentified.calls.
615	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	223526.661607362	223528.962182515	163214	164364	2005/5/25  5:05:26.662	2.301	64.3	79.4	1.5	65.4	78.1		Unidentified.calls.
616	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	223568.220996933	223569.23325	183993	184500	2005/5/25  5:06:07.221	1.012	53.5	79.4	0.6	54.7	75.2		Unidentified.calls.
617	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	223695.821897239	223697.110219325	247794	248438	2005/5/25  5:08:15.822	1.288	45.9	87.0	0.9	49.8	84.0		Unidentified.calls.
618	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	224114.110469325	224115.766883436	456938	457766	2005/5/25  5:15:13.110	1.656	87.0	111.6	1.4	88.9	108.4		Unidentified.calls.
619	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	224131.410794479	224132.515070552	465588	466141	2005/5/25  5:15:31.411	1.104	79.9	100.2	0.8	82.0	98.6		Unidentified.calls.
620	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	224334.251504601	224339.404792945	567009	569585	2005/5/25  5:18:54.252	5.153	67.2	91.2	4.9	67.4	89.8		Unidentified.calls.
621	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	225845.883412577	225847.171734663	1322825	1323469	2005/5/25  5:44:05.883	1.288	35.6	51.7	0.8	37.1	49.8		Unidentified.calls.
622	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	225852.785138037	225853.981437117	1326276	1326874	2005/5/25  5:44:12.785	1.196	36.7	54.3	0.8	37.1	51.8		Unidentified.calls.
623	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	226589.460306748	226590.38053681	1694613	1695073	2005/5/25  5:56:29.460	0.92	75.2	105.0	0.8	78.1	102.5		Unidentified.calls.
624	Spectrogram 1	1	20050525_050000.wav	20050525_050000.wav	226694.147478528	226697.644352761	1746957	1748705	2005/5/25  5:58:13.147	3.497	33.8	50.1	2.9	34.2	48.8		Unidentified.calls.
625	Spectrogram 1	1	20050527_010000.wav	20050527_010000.wav	226975.414794479	226976.887162577	87588	88325	2005/5/27  1:02:55.415	1.472	46.1	90.5	1.1	48.8	85.9		Unidentified.calls.
626	Spectrogram 1	1	20050527_010000.wav	20050527_010000.wav	227598.200490798	227599.120720859	398981	399441	2005/5/27  1:13:17.200	0.92	73.0	113.1	0.6	75.2	106.4		Unidentified.calls.
627	Spectrogram 1	1	20050527_010000.wav	20050527_010000.wav	227862.2365	227863.524822086	530999	531643	2005/5/27  1:17:41.236	1.288	78.9	109.4	0.8	81.1	108.4		Unidentified.calls.
628	Spectrogram 1	1	20050527_010000.wav	20050527_010000.wav	228451.525822086	228452.814144172	825644	826288	2005/5/27  1:27:31.526	1.288	57.2	88.1	0.6	60.5	84.0		Unidentified.calls.
