Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
299	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	176617.170701126	176619.013060389	190763	192605	2015/5/7  23:03:10.171	1.842	38.5	57.7	0.6	43.0	53.7		Unidentified.calls
300	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	176830.222926305	176831.942461617	403815	405534	2015/5/7  23:06:43.223	1.72	43.1	60.6	1.2	44.9	58.6		Unidentified.calls
301	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	177425.715187308	177432.102032753	999307	1005694	2015/5/7  23:16:39.715	6.387	62.3	86.1	4.2	65.4	82.0		Unidentified.calls
302	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	176815.484052201	176818.431827022	389076	392024	2015/5/7  23:06:29.484	2.948	36.8	59.4	2.0	38.1	56.6		Unidentified.calls
303	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	179636.847698055	179638.690057318	3210440	3212282	2015/5/7  23:53:30.848	1.842	53.5	71.1	1.4	55.7	68.4		Unidentified.calls
304	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	177114.427966223	177119.095276356	688020	692687	2015/5/7  23:11:28.428	4.667	50.2	75.3	3.2	52.7	72.3		Unidentified.calls
305	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	177620.343819857	177621.572059365	1193936	1195164	2015/5/7  23:19:53.344	1.228	50.2	63.1	0.6	51.8	62.5		Unidentified.calls
306	Spectrogram 1	1	20150507_230000.wav	20150507_230000.wav	179649.621388946	179651.955044012	3223213	3225547	2015/5/7  23:53:43.621	2.334	53.9	81.5	1.5	57.6	78.1		Unidentified.calls
307	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182427.13588434	182430.452131013	2400170	2403486	2015/5/9  18:40:00.136	3.316	32.2	47.2	2.5	36.1	44.9		Unidentified.calls
308	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182658.857350051	182664.875723644	2631891	2637910	2015/5/9  18:43:51.857	6.018	62.3	111.6	4.9	66.4	104.5		Unidentified.calls
309	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180834.132988741	180838.309003071	807167	811343	2015/5/9  18:13:27.133	4.176	30.9	41.8	2.6	32.2	40.0		Unidentified.calls
310	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182691.689092119	182698.812881269	2664723	2671847	2015/5/9  18:44:24.689	7.124	31.8	48.1	4.9	33.2	45.9		Unidentified.calls
311	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182067.025642784	182068.499530194	2040060	2041534	2015/5/9  18:34:00.026	1.474	93.9	124.8	0.9	94.7	121.1		Unidentified.calls
312	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180151.520799386	180156.31093347	124555	129345	2015/5/9  18:02:04.521	4.79	32.2	51.4	3.7	34.2	48.8		Unidentified.calls
313	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180897.694883316	180899.291594678	870729	872326	2015/5/9  18:14:30.695	1.597	42.6	71.5	1.1	46.9	69.3		Unidentified.calls
314	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180873.068181167	180876.875723644	846102	849910	2015/5/9  18:14:06.068	3.808	29.3	40.1	3.1	31.2	39.1		Unidentified.calls
315	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181755.062389969	181768.695848516	1728096	1741730	2015/5/9  18:28:48.062	13.633	36.8	116.2	11.5	39.1	104.5		Unidentified.calls
316	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182083.606876151	182085.572059365	2056641	2058606	2015/5/9  18:34:16.607	1.965	91.3	133.2	1.5	92.8	124.0		Unidentified.calls
317	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180856.118475947	180859.680370522	829152	832714	2015/5/9  18:13:49.118	3.562	30.5	43.9	2.6	33.2	41.0		Unidentified.calls
318	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183317.051737973	183322.087519959	3290086	3295122	2015/5/9  18:54:50.052	5.036	35.5	55.2	3.5	37.1	52.7		Unidentified.calls
319	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183229.355437052	183236.11075435	3202389	3209145	2015/5/9  18:53:22.355	6.755	76.9	123.3	5.4	79.1	120.1		Unidentified.calls
320	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182693.777099284	182699.672648925	2666811	2672707	2015/5/9  18:44:26.777	5.896	52.3	90.7	4.9	53.7	86.9		Unidentified.calls
321	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180168.347680655	180172.646518936	141382	145681	2015/5/9  18:02:21.348	4.299	36.0	47.7	3.1	38.1	46.9		Unidentified.calls
322	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183271.36122825	183275.168770727	3244395	3248203	2015/5/9  18:54:04.361	3.808	84.4	96.6	3.2	85.9	95.7		Unidentified.calls
323	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182848.941496418	182853.731630502	2821975	2826766	2015/5/9  18:47:01.941	4.79	30.9	53.9	3.8	33.2	51.8		Unidentified.calls
324	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183239.549824974	183245.445374616	3212584	3218479	2015/5/9  18:53:32.550	5.896	77.8	122.1	4.6	82.0	113.3		Unidentified.calls
325	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181035.663927329	181038.7345261	1008698	1011769	2015/5/9  18:16:48.664	3.071	89.0	112.5	2.5	91.8	109.4		Unidentified.calls
326	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180849.854454452	180854.276116684	822888	827310	2015/5/9  18:13:42.854	4.422	70.2	86.1	3.7	71.3	84.0		Unidentified.calls
327	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182333.629110542	182344.683266121	2306663	2317717	2015/5/9  18:38:26.629	11.054	91.1	118.7	9.4	92.8	115.2		Unidentified.calls
328	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180890.202622313	180891.922157625	863237	864956	2015/5/9  18:14:23.203	1.72	39.3	76.1	1.1	43.9	71.3		Unidentified.calls
329	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182405.641692938	182409.817707267	2378676	2382852	2015/5/9  18:39:38.642	4.176	31.8	46.0	3.2	33.2	43.9		Unidentified.calls
330	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180789.302246673	180792.9869652	762336	766021	2015/5/9  18:12:42.302	3.685	74.8	96.2	2.3	77.1	94.7		Unidentified.calls
331	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182446.91054043	182450.963730809	2419945	2423998	2015/5/9  18:40:19.911	4.053	32.2	46.0	2.6	34.2	43.9		Unidentified.calls
332	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182669.297385875	182673.841872057	2642331	2646876	2015/5/9  18:44:02.297	4.544	33.9	56.4	3.4	36.1	53.7		Unidentified.calls
333	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182676.666822927	182681.825428864	2649701	2654859	2015/5/9  18:44:09.667	5.159	30.9	51.8	3.5	33.2	47.9		Unidentified.calls
334	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181861.834150461	181863.062389969	1834868	1836096	2015/5/9  18:30:34.834	1.228	50.2	66.9	0.9	50.8	63.5		Unidentified.calls
335	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181089.498564995	181093.674579324	1062533	1066709	2015/5/9  18:17:42.499	4.176	93.6	119.1	2.9	94.7	115.2		Unidentified.calls
336	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182870.681335722	182874.611702149	2843715	2847646	2015/5/9  18:47:23.681	3.93	30.9	46.0	2.8	33.2	43.9		Unidentified.calls
337	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182876.945357216	182880.875723644	2849979	2853910	2015/5/9  18:47:29.945	3.93	33.0	47.7	2.9	34.2	44.9		Unidentified.calls
338	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181120.941496418	181123.275151484	1093975	1096309	2015/5/9  18:18:13.941	2.334	82.8	106.2	1.5	86.9	99.6		Unidentified.calls
339	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181779.750004094	181791.172631525	1752784	1764207	2015/5/9  18:29:12.750	11.423	33.4	51.4	8.9	35.2	47.9		Unidentified.calls
340	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181083.234543501	181087.533381781	1056269	1060567	2015/5/9  18:17:36.235	4.299	70.2	120.4	3.5	74.2	116.2		Unidentified.calls
341	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180856.241299898	180860.294490276	829275	833328	2015/5/9  18:13:49.241	4.053	67.3	82.4	3.4	68.4	81.1		Unidentified.calls
342	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181448.012095189	181475.893132037	1421046	1448927	2015/5/9  18:23:41.012	27.881	83.2	101.6	24.5	85.9	99.6		Unidentified.calls
343	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180103.496634596	180108.532416581	76531	81566	2015/5/9  18:01:16.497	5.036	33.4	50.2	3.4	36.1	47.9		Unidentified.calls
344	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182431.557546571	182438.190039918	2404592	2411224	2015/5/9  18:40:04.558	6.632	32.2	57.3	4.6	35.2	51.8		Unidentified.calls
345	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181415.832220061	181435.729700102	1388866	1408764	2015/5/9  18:23:08.832	19.897	68.1	90.3	16.5	70.3	87.9		Unidentified.calls
346	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183302.681335722	183307.225821904	3275715	3280260	2015/5/9  18:54:35.681	4.544	36.4	58.1	3.4	39.1	56.6		Unidentified.calls
347	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182246.754830092	182253.51014739	2219789	2226544	2015/5/9  18:36:59.755	6.755	63.5	94.5	5.5	66.4	92.8		Unidentified.calls
348	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182366.215204708	182373.46181781	2339249	2346496	2015/5/9  18:38:59.215	7.247	78.6	119.6	6.0	82.0	114.3		Unidentified.calls
349	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180878.963730809	180882.771273286	851998	855805	2015/5/9  18:14:11.964	3.808	31.8	43.5	2.9	33.2	42.0		Unidentified.calls
350	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182787.86024565	182791.790612078	2760894	2764825	2015/5/9  18:46:00.860	3.93	43.1	69.8	3.4	43.9	68.4		Unidentified.calls
351	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180441.621388946	180446.41152303	414655	419446	2015/5/9  18:06:54.621	4.79	28.4	41.8	3.7	30.3	40.0		Unidentified.calls
352	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182411.782890481	182415.713256909	2384817	2388747	2015/5/9  18:39:44.783	3.93	33.4	48.5	2.5	36.1	44.9		Unidentified.calls
353	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182066.779994882	182070.341889458	2039814	2043376	2015/5/9  18:33:59.780	3.562	36.8	78.2	2.8	38.1	75.2		Unidentified.calls
354	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183240.532416581	183246.059494371	3213566	3219093	2015/5/9  18:53:33.532	5.527	38.0	64.8	4.2	40.0	58.6		Unidentified.calls
355	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181252.646518936	181254.857350051	1225681	1227891	2015/5/9  18:20:25.647	2.211	59.4	90.7	1.2	62.5	88.9		Unidentified.calls
356	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183232.794507677	183237.093345957	3205829	3210127	2015/5/9  18:53:25.795	4.299	31.4	51.0	3.1	34.2	46.9		Unidentified.calls
357	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181398.75969089	181402.812881269	1371794	1375847	2015/5/9  18:22:51.760	4.053	89.5	109.9	2.9	91.8	107.4		Unidentified.calls
358	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182774.963730809	182781.596224156	2747998	2754630	2015/5/9  18:45:47.964	6.632	56.9	84.0	4.5	59.6	81.1		Unidentified.calls
359	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180827.746143296	180831.676509724	800780	804711	2015/5/9  18:13:20.746	3.93	29.7	46.0	2.8	32.2	42.0		Unidentified.calls
360	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180849.608806551	180854.398940635	822643	827433	2015/5/9  18:13:42.609	4.79	29.7	45.2	3.7	32.2	42.0		Unidentified.calls
361	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182855.451165814	182860.60977175	2828485	2833644	2015/5/9  18:47:08.451	5.159	33.4	51.4	4.3	35.2	47.9		Unidentified.calls
362	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183282.292559877	183287.573989765	3255327	3260608	2015/5/9  18:54:15.293	5.281	60.2	74.0	4.5	61.5	72.3		Unidentified.calls
363	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180117.989860798	180121.306107472	91024	94340	2015/5/9  18:01:31.990	3.316	36.4	51.0	2.6	38.1	46.9		Unidentified.calls
364	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180130.026607984	180135.553685773	103061	108588	2015/5/9  18:01:43.027	5.527	35.1	51.4	3.5	39.1	47.9		Unidentified.calls
365	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181851.271290686	181856.06142477	1824305	1829095	2015/5/9  18:30:24.271	4.79	79.0	99.5	4.0	82.0	97.7		Unidentified.calls
366	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181223.905714432	181245.891201638	1196940	1218925	2015/5/9  18:19:56.906	21.985	27.2	102.0	20.2	27.3	95.7		Unidentified.calls
367	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180872.945357216	180877.244195496	845979	850278	2015/5/9  18:14:05.945	4.299	70.7	82.4	3.2	71.3	79.1		Unidentified.calls
368	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180136.290629478	180139.729700102	109325	112764	2015/5/9  18:01:49.291	3.439	38.5	50.6	2.6	42.0	47.9		Unidentified.calls
369	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182639.696813715	182644.732595701	2612731	2617767	2015/5/9  18:43:32.697	5.036	96.6	127.5	4.0	96.7	123.0		Unidentified.calls
370	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180879.394114637	180881.482121801	852428	854516	2015/5/9  18:14:12.394	2.088	29.7	65.6	1.7	34.2	58.6		Unidentified.calls
371	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181733.076902764	181735.901853634	1706111	1708936	2015/5/9  18:28:26.077	2.825	104.9	116.2	1.4	106.4	112.3		Unidentified.calls
372	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181915.38539304	181921.280942682	1888419	1894315	2015/5/9  18:31:28.385	5.896	70.7	99.5	4.8	76.2	97.7		Unidentified.calls
373	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180097.846732856	180101.899923234	70881	74934	2015/5/9  18:01:10.847	4.053	34.3	48.9	3.2	36.1	46.9		Unidentified.calls
374	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183247.287733879	183251.58657216	3220322	3224621	2015/5/9  18:53:40.288	4.299	74.0	102.8	3.2	78.1	97.7		Unidentified.calls
375	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180447.88541044	180450.587537359	420919	423622	2015/5/9  18:07:00.885	2.702	30.9	42.6	1.7	33.2	41.0		Unidentified.calls
376	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180175.102997953	180178.542068577	148137	151576	2015/5/9  18:02:28.103	3.439	35.1	49.3	2.9	36.1	47.9		Unidentified.calls
377	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180860.78578608	180862.25967349	833820	835294	2015/5/9  18:13:53.786	1.474	43.5	57.3	0.9	44.9	55.7		Unidentified.calls
378	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	181945.515008188	181952.638797339	1918549	1925673	2015/5/9  18:31:58.515	7.124	67.3	116.2	5.2	72.3	109.4		Unidentified.calls
379	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182019.455026612	182024.490808598	1992489	1997525	2015/5/9  18:33:12.455	5.036	26.8	43.9	4.2	27.3	40.0		Unidentified.calls
380	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	180436.58560696	180438.550790174	409620	411585	2015/5/9  18:06:49.586	1.965	32.2	44.3	1.7	32.2	43.0		Unidentified.calls
381	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	182060.024677584	182061.007269191	2033059	2034041	2015/5/9  18:33:53.025	0.983	78.8	108.9	0.9	83.0	104.5		Unidentified.calls
382	Spectrogram 1	1	20150509_180000.wav	20150509_180000.wav	183247.901853634	183251.463748209	3220936	3224498	2015/5/9  18:53:40.902	3.562	34.7	50.6	2.5	37.1	46.9		Unidentified.calls
383	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	184206.906679632	184238.963730809	579383	611440	2015/5/11  12:09:39.907	32.057	33.0	105.4	29.1	36.1	97.7		Unidentified.calls
384	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186959.082693961	186962.276116684	3331559	3334752	2015/5/11  12:55:31.083	3.193	61.9	89.5	2.8	62.5	85.0		Unidentified.calls
385	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183654.255812692	183660.519834186	26732	32996	2015/5/11  12:00:26.256	6.264	33.9	74.8	4.0	39.1	66.4		Unidentified.calls
386	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	187038.096241556	187040.675544524	3410572	3413152	2015/5/11  12:56:50.096	2.579	50.6	97.0	2.0	53.7	95.7		Unidentified.calls
387	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186086.976313204	186105.522729785	2459452	2477999	2015/5/11  12:40:59.976	18.546	52.7	79.4	16.5	53.7	78.1		Unidentified.calls
388	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	187023.603015353	187032.446339816	3396079	3404922	2015/5/11  12:56:36.603	8.843	61.0	99.5	7.7	64.5	96.7		Unidentified.calls
389	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186751.680370522	186755.61073695	3124156	3128087	2015/5/11  12:52:04.680	3.93	58.9	84.9	3.4	61.5	83.0		Unidentified.calls
390	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183830.338028659	183836.847698055	202814	209324	2015/5/11  12:03:22.338	6.51	51.0	79.4	4.9	53.7	74.2		Unidentified.calls
391	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	185836.364123849	185843.242265097	2208840	2215718	2015/5/11  12:36:48.364	6.878	39.7	64.4	5.1	42.0	59.6		Unidentified.calls
392	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186614.816742068	186616.044981576	2987293	2988521	2015/5/11  12:49:47.817	1.228	57.7	80.3	0.8	59.6	77.1		Unidentified.calls
393	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	185829.977278403	185833.661996929	2202453	2206138	2015/5/11  12:36:42.977	3.685	41.0	83.2	2.6	43.9	78.1		Unidentified.calls
394	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186588.409592631	186591.725839304	2960886	2964202	2015/5/11  12:49:20.410	3.316	69.4	102.4	1.7	77.1	97.7		Unidentified.calls
395	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183676.855419652	183687.541103378	49331	60017	2015/5/11  12:00:49.855	10.686	54.3	92.8	9.4	56.6	88.9		Unidentified.calls
396	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	185144.76162129	185156.921192426	1517238	1529397	2015/5/11  12:25:17.762	12.16	40.6	89.5	10.2	43.0	85.0		Unidentified.calls
397	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183631.41055783	183637.551755374	3887	10028	2015/5/11  12:00:03.411	6.141	30.9	58.5	4.3	36.1	54.7		Unidentified.calls
398	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183662.239369498	183668.13491914	34715	40611	2015/5/11  12:00:34.239	5.896	35.5	56.9	3.7	40.0	53.7		Unidentified.calls
399	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186952.081728762	186955.275151484	3324558	3327751	2015/5/11  12:55:24.082	3.193	61.0	87.4	2.5	64.5	85.9		Unidentified.calls
400	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186087.221961105	186089.801264074	2459698	2462277	2015/5/11  12:40:59.222	2.579	92.0	114.5	1.4	95.7	111.3		Unidentified.calls
401	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	186944.83511566	186946.800298874	3317311	3319276	2015/5/11  12:55:17.835	1.965	68.6	96.2	1.4	70.3	95.7		Unidentified.calls
402	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183639.88541044	183643.938600819	12361	16415	2015/5/11  12:00:12.885	4.053	38.9	75.7	2.5	42.0	69.3		Unidentified.calls
403	Spectrogram 1	1	20150511_120000.wav	20150511_120000.wav	183700.191970317	183713.702604913	72668	86179	2015/5/11  12:01:12.192	13.511	61.9	95.7	11.4	65.4	92.8		Unidentified.calls
404	Spectrogram 1	1	20150513_060000.wav	20150513_060000.wav	187297.207448311	187299.418279427	69146	71357	2015/5/13  6:01:09.207	2.211	64.4	100.8	1.5	67.4	97.7		Unidentified.calls
405	Spectrogram 1	1	20150513_060000.wav	20150513_060000.wav	187685.604945752	187686.956009212	457544	458895	2015/5/13  6:07:37.605	1.351	60.6	98.7	0.9	63.5	95.7		Unidentified.calls
406	Spectrogram 1	1	20150513_060000.wav	20150513_060000.wav	187390.468574207	187392.925053224	162408	164864	2015/5/13  6:02:42.469	2.456	33.0	56.9	2.3	36.1	52.7		Unidentified.calls
407	Spectrogram 1	1	20150522_020000.wav	20150522_020000.wav	206264.749038895	206268.065285568	1033982	1037298	2015/5/22  2:17:13.749	3.316	65.8	95.6	2.5	69.3	93.8	humpack	Unidentified.calls
408	Spectrogram 1	1	20150522_020000.wav	20150522_020000.wav	206117.199726714	206125.428931423	886433	894662	2015/5/22  2:14:46.200	8.229	55.1	108.3	7.2	56.6	102.5		Unidentified.calls
409	Spectrogram 1	1	20150523_210000.wav	20150523_210000.wav	210667.336874104	210738.451941658	1836012	1907127	2015/5/23  21:30:36.337	71.115	60.5	122.1	64.2	63.5	115.2	train	Unidentified.calls
410	Spectrogram 1	1	20150523_210000.wav	20150523_210000.wav	209768.442289662	209965.980949846	937117	1134656	2015/5/23  21:15:37.442	197.539	84.6	121.3	177.4	85.9	117.2	train	Unidentified.calls
411	Spectrogram 1	1	20150523_210000.wav	20150523_210000.wav	209411.549635619	209596.536088025	580225	765211	2015/5/23  21:09:40.550	184.986	82.5	121.3	164.3	85.0	117.2	train	Unidentified.calls
412	Spectrogram 1	1	20150523_210000.wav	20150523_210000.wav	210131.881360287	210504.028349028	1300556	1672703	2015/5/23  21:21:40.881	372.147	73.1	121.3	332.2	75.2	116.2	train	Unidentified.calls
413	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215234.312674514	215245.980949846	2802451	2814119	2015/5/25  15:46:42.313	11.668	4.5	81.7	9.9	6.8	61.5		Unidentified.calls
414	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215258.792387922	215280.409403275	2826930	2848547	2015/5/25  15:47:06.792	21.617	4.9	114.4	16.0	11.7	67.4		Unidentified.calls
415	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215578.739197544	215586.108634596	3146877	3154247	2015/5/25  15:52:26.739	7.369	6.1	80.9	5.2	9.8	58.6		Unidentified.calls
416	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215200.658911975	215217.608617196	2768797	2785747	2015/5/25  15:46:08.659	16.95	4.5	85.0	14.5	7.8	62.5		Unidentified.calls
417	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215400.200502559	215415.553496418	2968339	2983691	2015/5/25  15:49:28.201	15.353	6.5	92.7	13.1	9.8	72.3		Unidentified.calls
418	Spectrogram 1	1	20150525_150000.wav	20150525_150000.wav	215068.585417605	215082.832995906	2636723	2650971	2015/5/25  15:43:56.585	14.248	2.0	64.1	11.2	5.9	50.8		Unidentified.calls
419	Spectrogram 1	1	20150530_220000.wav	20150530_220000.wav	224993.076797339	224997.375635619	1759583	1763882	2015/5/30  22:29:19.077	4.299	39.1	75.2	3.4	43.0	70.3		Unidentified.calls
420	Spectrogram 1	1	20150603_110000.wav	20150603_110000.wav	233960.871757421	233985.559371546	3526283	3550970	2015/6/3  11:58:46.872	24.688	52.8	106.0	22.2	54.7	101.6	humpback	Unidentified.calls
421	Spectrogram 1	1	20150605_050000.wav	20150605_050000.wav	237168.666717503	237170.140604913	3133520	3134994	2015/6/5  5:52:13.667	1.474	56.1	81.7	1.2	58.6	78.1		Unidentified.calls
422	Spectrogram 1	1	20150605_050000.wav	20150605_050000.wav	235237.109683726	235239.934634596	1201963	1204788	2015/6/5  5:20:01.110	2.825	56.9	74.3	2.2	58.6	72.3		Unidentified.calls
423	Spectrogram 1	1	20150605_050000.wav	20150605_050000.wav	237122.976207779	237124.57291914	3087829	3089426	2015/6/5  5:51:27.976	1.597	68.1	90.2	1.1	69.3	86.9		Unidentified.calls
424	Spectrogram 1	1	20150607_000000.wav	20150607_000000.wav	239647.496529171	239714.189934493	2011813	2078506	2015/6/7  0:33:31.497	66.693	0.8	123.8	41.4	7.8	69.3	seismic	Unidentified.calls
425	Spectrogram 1	1	20150608_180000.wav	20150608_180000.wav	242171.364983623	242186.963625384	935123	950722	2015/6/8  18:15:35.365	15.599	4.5	17.7	12.5	7.8	16.6		Unidentified.calls
426	Spectrogram 1	1	20150608_180000.wav	20150608_180000.wav	242797.625144319	242813.100962129	1561383	1576859	2015/6/8  18:26:01.625	15.476	44.2	76.3	13.9	45.9	74.2		Unidentified.calls
427	Spectrogram 1	1	20150608_180000.wav	20150608_180000.wav	243030.820497441	243036.593223132	1794578	1800351	2015/6/8  18:29:54.820	5.773	46.1	93.3	4.8	48.8	88.9		Unidentified.calls
428	Spectrogram 1	1	20150608_180000.wav	20150608_180000.wav	241254.919156602	241264.745072671	18677	28503	2015/6/8  18:00:18.919	9.826	3.8	17.0	7.5	7.8	16.6		Unidentified.calls
429	Spectrogram 1	1	20150608_180000.wav	20150608_180000.wav	242479.643517912	242514.893991812	1243402	1278652	2015/6/8  18:20:43.644	35.25	46.5	80.4	31.6	47.9	78.1		Unidentified.calls
430	Spectrogram 1	1	20150612_070000.wav	20150612_070000.wav	248491.140163767	248525.53087001	53782	88173	2015/6/12  7:00:53.140	34.391	3.3	95.2	28.3	6.8	45.9	seismic?	Unidentified.calls
431	Spectrogram 1	1	20150615_200000.wav	20150615_200000.wav	258457.219449335	258464.220414534	2818745	2825746	2015/6/15  20:46:58.219	7.001	3.4	60.8	4.8	7.8	44.9		Unidentified.calls
432	Spectrogram 1	1	20150617_140000.wav	20150617_140000.wav	260253.861338792	260259.14276868	1014850	1020132	2015/6/17  14:16:54.861	5.281	35.8	93.0	4.5	38.1	88.9		Unidentified.calls
433	Spectrogram 1	1	20150617_140000.wav	20150617_140000.wav	262800.686289662	262814.44257216	3561675	3575432	2015/6/17  14:59:21.686	13.756	1.9	106.6	10.8	8.8	83.0		Unidentified.calls
