Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	From	Tags
139	Spectrogram 1	1	20170307_170000.wav	20170307_170000.wav	175790.727711514	175805.636866179	2997319	3012228	2017/3/7  17:49:57.728	14.909	21.7	27.4	12.2	22.5	26.4		Bm.Ant-B
140	Spectrogram 1	1	20170307_170000.wav	20170307_170000.wav	175863.983263194	175872.876443169	3070574	3079467	2017/3/7  17:51:10.983	8.893	20.9	28.3	6.6	22.5	26.4		Bm.Ant-B
141	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	183704.294229777	183711.30414811	111314	118324	2017/3/13  0:01:51.294	7.01	23.3	28.1	5.2	23.4	27.3	Bm Ant-A	Bm.Ant-B
142	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	184545.528231546	184553.898283287	952548	960918	2017/3/13  0:15:52.528	8.37	21.7	28.0	6.5	23.4	26.4		Bm.Ant-B
143	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185097.706067661	185105.029862935	1504726	1512050	2017/3/13  0:25:04.706	7.324	20.4	27.8	6.2	20.5	26.4		Bm.Ant-B
144	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185165.542461279	185173.075507846	1572562	1580096	2017/3/13  0:26:12.542	7.533	21.1	27.6	6.2	21.5	26.4		Bm.Ant-B
145	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185438.519981792	185446.209966829	1845540	1853230	2017/3/13  0:30:45.520	7.69	21.1	27.6	6.2	22.5	26.4		Bm.Ant-B
146	Spectrogram 1	1	20170313_000000.wav	20170313_000000.wav	185644.202563639	185653.775810318	2051223	2060796	2017/3/13  0:34:11.203	9.573	21.7	28.7	8.0	22.5	27.3	Bm Ant-A	Bm.Ant-B
148	Spectrogram 1	1	20170321_210000.wav	20170321_210000.wav	202490.090086887	202499.192518156	897804	906907	2017/3/21  21:14:57.090	9.102	21.4	28.0	7.7	22.5	26.4	Bm Ant-A	Bm.Ant-B
149	Spectrogram 1	1	20170321_210000.wav	20170321_210000.wav	203131.896152484	203139.376886228	1539610	1547091	2017/3/21  21:25:39.896	7.481	22.5	27.7	5.7	24.4	26.4	Bm Ant-A	Bm.Ant-B
150	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207057.141712674	207065.564077238	1864999	1873421	2017/3/23  15:31:04.142	8.422	22.3	28.0	6.9	22.5	27.3		Bm.Ant-B
151	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207124.09885812	207136.810874202	1931956	1944668	2017/3/23  15:32:11.099	12.712	21.2	27.9	9.1	22.5	26.4		Bm.Ant-B
152	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207226.523081536	207236.200953862	2034380	2044058	2017/3/23  15:33:54.523	9.678	21.9	27.9	7.1	23.4	26.4		Bm.Ant-B
153	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207297.695970473	207304.75820163	2105553	2112615	2017/3/23  15:35:05.696	7.062	22.3	27.9	5.5	22.5	26.4		Bm.Ant-B
154	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207577.441806163	207585.707232258	2385299	2393564	2017/3/23  15:39:45.442	8.265	21.2	28.0	6.8	22.5	26.4		Bm.Ant-B
155	Spectrogram 1	1	20170323_150000.wav	20170323_150000.wav	207644.189700315	207651.879685353	2452047	2459737	2017/3/23  15:40:52.190	7.69	21.5	28.0	5.1	23.4	26.4		Bm.Ant-B
156	Spectrogram 1	1	20170325_100000.wav	20170325_100000.wav	211341.999597672	211348.067885185	2550000	2556068	2017/3/25  10:42:30.000	6.068	20.4	27.3	5.2	20.5	26.4		Bm.Ant-B
157	Spectrogram 1	1	20170330_170000.wav	20170330_170000.wav	219687.806101273	219698.373291596	96235	106802	2017/3/30  17:01:36.806	10.567	19.5	27.3	9.2	19.5	26.4	Bm Ant-A	Bm.Ant-B
158	Spectrogram 1	1	20170330_170000.wav	20170330_170000.wav	220138.627366599	220150.502377507	547056	558931	2017/3/30  17:09:07.627	11.875	22.1	28.2	9.7	23.4	26.4		Bm.Ant-B
159	Spectrogram 1	1	20170330_170000.wav	20170330_170000.wav	220523.108531985	220532.106337607	931538	940535	2017/3/30  17:15:31.109	8.998	21.0	27.5	6.5	22.5	26.4		Bm.Ant-B
160	Spectrogram 1	1	20170330_170000.wav	20170330_170000.wav	220717.085871563	220725.194359188	1125515	1133623	2017/3/30  17:18:45.086	8.108	20.1	28.4	6.2	22.5	26.4		Bm.Ant-B
161	Spectrogram 1	1	20170330_170000.wav	20170330_170000.wav	220778.288606437	220789.797427582	1186718	1198226	2017/3/30  17:19:46.289	11.509	21.2	28.0	8.6	22.5	26.4		Bm.Ant-B
162	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	226848.250208086	226855.417064889	56944	64111	2017/4/3  6:00:56.250	7.167	22.1	27.9	5.4	23.4	26.4		Bm.Ant-B
163	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227036.933800313	227044.519159704	245628	253213	2017/4/3  6:04:05.934	7.585	18.9	28.4	6.3	19.5	27.3		Bm.Ant-B
164	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227092.33883788	227100.028822917	301033	308723	2017/4/3  6:05:01.339	7.69	17.1	27.5	6.0	17.6	26.4	Bm Ant-A	Bm.Ant-B
165	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227277.486506233	227286.379686208	486181	495074	2017/4/3  6:08:06.487	8.893	21.0	27.5	6.6	22.5	26.4		Bm.Ant-B
166	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227368.801177907	227377.955921999	577495	586650	2017/4/3  6:09:37.801	9.155	21.0	27.5	6.6	22.5	26.4		Bm.Ant-B
167	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227433.528050224	227446.344691953	642222	655039	2017/4/3  6:10:42.528	12.817	22.1	27.5	8.9	23.4	26.4		Bm.Ant-B
168	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227468.473016245	227478.150888571	677167	686845	2017/4/3  6:11:17.473	9.678	18.6	27.3	7.5	20.5	26.4		Bm.Ant-B
169	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227521.26401943	227529.058630114	729958	737753	2017/4/3  6:12:09.264	7.795	20.4	28.4	6.2	21.5	26.4		Bm.Ant-B
170	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227673.257171643	227681.888787502	881951	890583	2017/4/3  6:14:41.257	8.632	20.6	28.0	6.8	22.5	26.4		Bm.Ant-B
171	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227861.981853314	227870.770407642	1070676	1079464	2017/4/3  6:17:50.982	8.789	21.4	28.0	7.1	22.5	26.4		Bm.Ant-B
173	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	227996.617835948	228006.818836508	1205312	1215513	2017/4/3  6:20:05.618	10.201	21.5	27.3	7.4	23.4	26.4	Bm Ant-A	Bm.Ant-B
174	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	229457.616214266	229466.875584005	2666310	2675570	2017/4/3  6:44:26.616	9.259	20.6	27.9	7.5	22.5	26.4		Bm.Ant-B
175	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	229522.867903968	229531.918022414	2731562	2740612	2017/4/3  6:45:31.868	9.05	19.5	27.5	7.2	20.5	26.4		Bm.Ant-B
176	Spectrogram 1	1	20170403_060000.wav	20170403_060000.wav	229774.909607342	229784.168977081	2983604	2992863	2017/4/3  6:49:43.910	9.259	21.8	27.7	7.7	22.5	26.4		Bm.Ant-B
177	Spectrogram 1	1	20170405_000000.wav	20170405_000000.wav	232595.955527305	232603.174696932	2204793	2212012	2017/4/5  0:36:44.956	7.219	21.2	27.3	6.2	21.5	26.4		Bm.Ant-B
178	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234260.231113804	234269.228919426	269211	278209	2017/4/6  19:04:29.231	8.998	20.6	27.7	7.4	22.5	26.4		Bm.Ant-B
179	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234293.031254065	234299.308792871	302011	308289	2017/4/6  19:05:02.031	6.278	21.7	28.0	4.6	22.5	26.4		Bm.Ant-B
180	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234348.804651234	234351.943420637	357785	360923	2017/4/6  19:05:57.805	3.139	22.1	27.1	2.5	22.5	26.4		Bm.Ant-B
181	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234449.051367579	234455.852034618	458031	464832	2017/4/6  19:07:38.051	6.801	22.7	28.0	5.7	23.4	26.4		Bm.Ant-B
182	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234554.259339107	234558.601303448	563239	567581	2017/4/6  19:09:23.259	4.342	21.0	27.5	3.5	21.5	26.4		Bm.Ant-B
183	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	234944.39877991	234951.35638542	953379	960336	2017/4/6  19:15:53.399	6.958	18.8	27.3	5.9	19.5	26.4		Bm.Ant-B
184	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235128.856874784	235133.565028888	1137837	1142545	2017/4/6  19:18:57.857	4.708	21.4	27.7	3.7	22.5	26.4		Bm.Ant-B
185	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235235.642076092	235239.670163493	1244622	1248650	2017/4/6  19:20:44.642	4.028	19.5	28.4	3.2	19.5	26.4		Bm.Ant-B
186	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235356.008471829	235359.618056642	1364988	1368598	2017/4/6  19:22:44.008	3.61	16.9	27.5	2.8	17.6	26.4		Bm.Ant-B
187	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235455.564941826	235465.138188505	1464545	1474118	2017/4/6  19:24:24.565	9.573	21.2	27.5	8.2	21.5	26.4		Bm.Ant-B
188	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235572.739637377	235582.05131994	1581720	1591031	2017/4/6  19:26:21.740	9.312	20.8	27.9	6.8	22.5	26.4		Bm.Ant-B
189	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235624.058517117	235631.277686744	1633039	1640258	2017/4/6  19:27:13.059	7.219	21.5	27.3	5.5	23.4	26.4		Bm.Ant-B
190	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235684.861982589	235690.145577751	1693842	1699126	2017/4/6  19:28:13.862	5.284	21.9	27.7	4.2	22.5	26.4		Bm.Ant-B
191	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	235738.482626558	235745.597170538	1747463	1754577	2017/4/6  19:29:07.483	7.115	21.2	27.9	5.4	21.5	26.4		Bm.Ant-B
192	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	236781.423332643	236786.393050865	2790403	2795373	2017/4/6  19:46:30.423	4.97	21.2	27.5	3.9	22.5	27.3		Bm.Ant-B
193	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	237003.617025353	237008.011302517	3012597	3016991	2017/4/6  19:50:12.617	4.394	21.9	28.0	3.5	23.4	27.3		Bm.Ant-B
194	Spectrogram 1	1	20170406_190000.wav	20170406_190000.wav	237517.179054085	237522.985777481	3526159	3531966	2017/4/6  19:58:46.179	5.807	21.4	27.7	4.6	21.5	26.4		Bm.Ant-B
195	Spectrogram 1	1	20170408_130000.wav	20170408_130000.wav	240105.026245426	240109.054332826	2514149	2518177	2017/4/8  13:41:54.026	4.028	23.0	28.2	3.1	23.4	27.3		Bm.Ant-B
196	Spectrogram 1	1	20170410_080000.wav	20170410_080000.wav	244365.403473141	244373.616586412	3174669	3182883	2017/4/10  8:52:54.403	8.213	22.1	27.1	6.8	22.5	26.4		Bm.Ant-B
197	Spectrogram 1	1	20170410_080000.wav	20170410_080000.wav	244565.604912601	244574.70734387	3374871	3383973	2017/4/10  8:56:14.605	9.102	21.6	27.3	7.5	22.5	26.4		Bm.Ant-B
198	Spectrogram 1	1	20170412_020000.wav	20170412_020000.wav	244864.821051071	244872.040220698	74230	81449	2017/4/12  2:01:14.821	7.219	20.3	27.5	6.2	20.5	27.3		Bm.Ant-B
199	Spectrogram 1	1	20170412_020000.wav	20170412_020000.wav	244872.824913048	244876.748374802	82234	86157	2017/4/12  2:01:22.825	3.923	21.6	27.7	3.1	22.5	27.3		Bm.Ant-B
200	Spectrogram 1	1	20170412_020000.wav	20170412_020000.wav	245082.525938249	245086.55402565	291935	295963	2017/4/12  2:04:51.526	4.028	21.4	27.1	3.4	21.5	26.4		Bm.Ant-B
201	Spectrogram 1	1	20170412_020000.wav	20170412_020000.wav	245658.369392549	245665.117746765	867778	874527	2017/4/12  2:14:27.369	6.748	21.4	27.7	5.5	21.5	26.4		Bm.Ant-B
202	Spectrogram 1	1	20170413_200000.wav	20170413_200000.wav	248925.257222433	248928.91912007	534809	538471	2017/4/13  20:08:54.257	3.662	34.7	69.9	2.9	36.1	66.4		Bm.Ant-B
203	Spectrogram 1	1	20170413_200000.wav	20170413_200000.wav	250923.387538292	250927.938753926	2532940	2537491	2017/4/13  20:42:12.388	4.551	21.0	27.1	3.7	21.5	26.4		Bm.Ant-B
204	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	252178.993116897	252187.781671225	188688	197477	2017/4/15  15:03:08.993	8.789	17.0	27.5	7.5	17.6	26.4		Bm.Ant-B
205	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	252380.555239088	252386.466588131	390250	396162	2017/4/15  15:06:30.555	5.911	22.3	27.3	4.9	22.5	26.4		Bm.Ant-B
206	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	253673.385732941	253681.128030802	1683081	1690823	2017/4/15  15:28:03.386	7.742	19.9	27.5	6.8	20.5	27.3		Bm.Ant-B
207	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	253802.414571973	253814.917336761	1812110	1824612	2017/4/15  15:30:12.415	12.503	21.4	27.3	10.2	22.5	26.4		Bm.Ant-B
208	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	253872.30174367	253881.404174939	1881997	1891099	2017/4/15  15:31:21.302	9.102	22.5	27.3	7.5	23.4	26.4		Bm.Ant-B
209	Spectrogram 1	1	20170415_150000.wav	20170415_150000.wav	253991.715422476	254001.079417862	2001410	2010774	2017/4/15  15:33:21.715	9.364	19.0	27.5	8.5	20.5	26.4		Bm.Ant-B
210	Spectrogram 1	1	20170417_090000.wav	20170417_090000.wav	256413.057433956	256422.839931929	822895	832678	2017/4/17  9:13:42.057	9.782	21.8	27.7	8.3	23.4	26.4		Bm.Ant-B
211	Spectrogram 1	1	20170417_090000.wav	20170417_090000.wav	256731.523194533	256741.67188227	1141361	1151510	2017/4/17  9:19:01.523	10.149	21.9	27.7	8.3	22.5	26.4		Bm.Ant-B
212	Spectrogram 1	1	20170417_090000.wav	20170417_090000.wav	256839.293285944	256847.611024862	1249131	1257449	2017/4/17  9:20:49.293	8.318	22.7	27.8	6.5	23.4	26.4		Bm.Ant-B
213	Spectrogram 1	1	20170417_090000.wav	20170417_090000.wav	257690.320590152	257698.010575189	2100159	2107849	2017/4/17  9:35:00.321	7.69	21.6	27.8	6.5	22.5	27.3		Bm.Ant-B
214	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259217.333329466	259221.832232277	27293	31792	2017/4/19  4:00:27.333	4.499	21.2	27.8	3.2	22.5	26.4		Bm.Ant-B
215	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259295.118673165	259304.534981374	105079	114495	2017/4/19  4:01:45.119	9.416	17.3	28.2	7.4	18.6	26.4		Bm.Ant-B
216	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259355.840433577	259364.472049435	165800	174432	2017/4/19  4:02:45.840	8.632	17.3	27.7	6.2	18.6	26.4		Bm.Ant-B
217	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259414.06132379	259428.918165631	224021	238878	2017/4/19  4:03:44.061	14.857	17.7	28.0	12.9	18.6	26.4		Bm.Ant-B
218	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259540.286714565	259551.115469005	350247	361075	2017/4/19  4:05:50.287	10.829	18.3	27.3	8.0	18.6	26.4		Bm.Ant-B
219	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259583.65404515	259589.826958309	393614	399787	2017/4/19  4:06:33.654	6.173	22.3	27.7	5.1	23.4	27.3		Bm.Ant-B
220	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259649.670095371	259656.261511118	459630	466222	2017/4/19  4:07:39.670	6.591	21.2	28.0	5.2	21.5	27.3		Bm.Ant-B
221	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259660.446536988	259664.683875683	470407	474644	2017/4/19  4:07:50.447	4.237	20.6	26.9	3.4	21.5	26.4		Bm.Ant-B
222	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	259714.533601781	259729.338130799	524494	539298	2017/4/19  4:08:44.534	14.805	21.4	27.8	12.6	21.5	26.4		Bm.Ant-B
223	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260186.571406049	260193.058196149	996531	1003018	2017/4/19  4:16:36.571	6.487	20.6	27.7	5.5	21.5	26.4		Bm.Ant-B
224	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260262.390176258	260267.464520126	1072350	1077425	2017/4/19  4:17:52.390	5.074	22.1	27.7	4.2	22.5	26.4		Bm.Ant-B
225	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260370.075493166	260377.922416673	1180035	1187882	2017/4/19  4:19:40.075	7.847	21.8	27.7	6.3	22.5	26.4		Bm.Ant-B
226	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260382.055129721	260392.256130281	1192015	1202216	2017/4/19  4:19:52.055	10.201	20.5	27.5	8.5	21.5	26.4		Bm.Ant-B
227	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260437.974269433	260449.22152646	1247934	1259182	2017/4/19  4:20:47.974	11.247	19.2	27.5	9.7	20.5	26.4		Bm.Ant-B
228	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260681.783845985	260689.369205375	1491744	1499329	2017/4/19  4:24:51.784	7.585	16.6	27.7	6.2	16.6	26.4		Bm.Ant-B
229	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	260922.169969387	260937.445313815	1732130	1747405	2017/4/19  4:28:52.170	15.275	21.0	27.7	13.1	22.5	26.4		Bm.Ant-B
230	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261041.019293245	261050.278662984	1850979	1860239	2017/4/19  4:30:50.019	9.259	20.3	27.5	7.1	21.5	26.4		Bm.Ant-B
231	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261103.457176595	261108.688458933	1913417	1918648	2017/4/19  4:31:53.457	5.231	21.0	27.3	4.2	21.5	26.4		Bm.Ant-B
232	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261132.331822535	261138.347797224	1942292	1948308	2017/4/19  4:32:22.332	6.016	20.5	27.5	4.9	21.5	26.4		Bm.Ant-B
233	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261603.105010591	261609.27792375	2413065	2419238	2017/4/19  4:40:13.105	6.173	21.9	27.7	4.8	23.4	26.4		Bm.Ant-B
234	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261643.153005532	261648.959728927	2453113	2458920	2017/4/19  4:40:53.153	5.807	21.4	27.7	5.1	22.5	26.4		Bm.Ant-B
235	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261735.773863548	261746.864182105	2545734	2556824	2017/4/19  4:42:25.774	11.09	17.5	27.7	9.5	17.6	26.4		Bm.Ant-B
236	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261805.963826076	261812.921431586	2615924	2622881	2017/4/19  4:43:35.964	6.958	21.0	27.7	5.9	22.5	26.4		Bm.Ant-B
237	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	261928.360022647	261936.416197449	2738320	2746376	2017/4/19  4:45:38.360	8.056	18.3	27.5	7.1	18.6	26.4		Bm.Ant-B
238	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	262060.862086943	262065.988743634	2870822	2875949	2017/4/19  4:47:50.862	5.127	20.8	27.5	4.2	21.5	26.4		Bm.Ant-B
239	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	262093.296037441	262104.647920115	2903256	2914608	2017/4/19  4:48:23.296	11.352	20.1	27.8	9.4	20.5	26.4		Bm.Ant-B
240	Spectrogram 1	1	20170419_040000.wav	20170419_040000.wav	262149.465943668	262158.62068776	2959426	2968581	2017/4/19  4:49:19.466	9.155	17.5	28.4	8.0	17.6	26.4		Bm.Ant-B
241	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	262806.609200672	262819.425842401	16712	29529	2017/4/20  22:00:16.609	12.817	19.9	27.5	10.6	21.5	26.4		Bm.Ant-B
242	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263021.217506536	263031.680071213	231321	241783	2017/4/20  22:03:51.218	10.463	20.8	27.7	7.2	22.5	26.4		Bm.Ant-B
243	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263158.093323984	263167.195755253	368196	377299	2017/4/20  22:06:08.093	9.102	20.5	28.0	7.1	23.4	26.4		Bm.Ant-B
244	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263226.421826219	263236.832078072	436525	446935	2017/4/20  22:07:16.422	10.41	19.9	27.8	7.1	22.5	26.4		Bm.Ant-B
245	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263631.575610383	263640.311851889	841679	850415	2017/4/20  22:14:01.576	8.736	21.9	27.3	6.0	23.4	26.4		Bm.Ant-B
246	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263699.181830371	263707.499569289	909285	917603	2017/4/20  22:15:09.182	8.318	21.2	28.4	5.9	23.4	26.4		Bm.Ant-B
247	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	263952.750386942	263960.440371979	1162853	1170543	2017/4/20  22:19:22.750	7.69	19.0	28.0	6.3	19.5	26.4		Bm.Ant-B
248	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264045.371135141	264058.34471534	1255474	1268448	2017/4/20  22:20:55.371	12.974	20.6	28.0	8.9	23.4	26.4		Bm.Ant-B
249	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264247.624698416	264257.145632272	1457728	1467249	2017/4/20  22:24:17.625	9.521	20.3	27.7	6.9	22.5	26.4		Bm.Ant-B
250	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264314.989548847	264324.196605762	1525093	1534300	2017/4/20  22:25:25.990	9.207	20.6	28.2	6.3	23.4	26.4		Bm.Ant-B
251	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264447.418213257	264457.200711229	1657521	1667304	2017/4/20  22:27:37.418	9.782	20.1	27.8	7.2	22.5	26.4		Bm.Ant-B
253	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264581.636311263	264590.634116885	1791739	1800737	2017/4/20  22:29:51.636	8.998	20.6	27.5	6.2	23.4	26.4		Bm.Ant-B
254	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264640.653103482	264656.817765907	1850756	1866921	2017/4/20  22:30:50.653	16.165	17.7	27.7	12.0	19.5	26.4		Bm.Ant-B
256	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	264967.540610665	264976.747667581	2177644	2186851	2017/4/20  22:36:17.541	9.207	19.9	27.8	6.8	21.5	26.4		Bm.Ant-B
257	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265035.617700972	265044.301629654	2245721	2254405	2017/4/20  22:37:25.618	8.684	20.6	27.5	5.7	24.4	26.4		Bm.Ant-B
258	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265104.415865062	265113.832173271	2314519	2323935	2017/4/20  22:38:34.416	9.416	19.4	27.5	6.9	20.5	26.4		Bm.Ant-B
259	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265437.371659758	265450.868368191	2647475	2660971	2017/4/20  22:44:07.372	13.497	19.4	28.0	10.2	20.5	26.4		Bm.Ant-B
260	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265505.803634085	265516.004634645	2715907	2726108	2017/4/20  22:45:15.804	10.201	18.3	28.2	6.6	20.5	26.4		Bm.Ant-B
261	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265634.361369198	265648.067328925	2844464	2858170	2017/4/20  22:47:24.361	13.706	20.8	28.2	9.9	22.5	26.4		Bm.Ant-B
262	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	265703.819240707	265714.020241267	2913922	2924123	2017/4/20  22:48:33.819	10.201	20.3	27.7	7.2	22.5	26.4		Bm.Ant-B
263	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	266090.707015602	266100.280262282	3300810	3310383	2017/4/20  22:55:00.707	9.573	20.3	27.7	7.1	22.5	26.4		Bm.Ant-B
264	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	266156.922000203	266166.233682765	3367025	3376337	2017/4/20  22:56:07.922	9.312	21.6	27.5	6.0	23.4	26.4		Bm.Ant-B
265	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	266224.935471943	266235.764226383	3435038	3445867	2017/4/20  22:57:15.935	10.829	19.0	28.2	8.5	20.5	26.4		Bm.Ant-B
266	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	266289.474921769	266301.768435264	3499578	3511871	2017/4/20  22:58:19.475	12.294	16.8	28.2	9.2	18.6	26.4		Bm.Ant-B
267	Spectrogram 1	1	20170420_220000.wav	20170420_220000.wav	266347.958625745	266358.055000658	3558062	3568158	2017/4/20  22:59:18.959	10.096	16.4	28.6	8.6	17.6	27.3		Bm.Ant-B
268	Spectrogram 1	1	20170424_110000.wav	20170424_110000.wav	270868.569267008	270877.776323923	878937	888144	2017/4/24  11:14:38.569	9.207	20.8	28.2	7.4	21.5	26.4		Bm.Ant-B
269	Spectrogram 1	1	20170426_060000.wav	20170426_060000.wav	274850.591729694	274855.247570975	1261103	1265759	2017/4/26  6:21:01.592	4.656	20.6	27.3	4.2	21.5	26.4		Bm.Ant-B
270	Spectrogram 1	1	20170426_060000.wav	20170426_060000.wav	277036.779037455	277042.795012144	3447290	3453306	2017/4/26  6:57:27.779	6.016	21.8	27.7	5.1	22.5	26.4		Bm.Ant-B
271	Spectrogram 1	1	20170428_000000.wav	20170428_000000.wav	278048.167828938	278055.073121625	858822	865727	2017/4/28  0:14:18.168	6.905	20.3	27.3	5.9	20.5	26.4		Bm.Ant-B
272	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	286917.905269804	286928.577085774	2528824	2539496	2017/5/1  13:42:08.905	10.672	21.2	27.8	7.4	22.5	26.4		Bm.Ant-B
273	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287198.885018051	287204.639428624	2809804	2815558	2017/5/1  13:46:49.885	5.754	21.2	28.0	4.9	22.5	26.4		Bm.Ant-B
274	Spectrogram 1	1	20170501_130000.wav	20170501_130000.wav	287260.139777241	287267.097382751	2871059	2878016	2017/5/1  13:47:51.140	6.958	21.0	27.5	5.5	21.5	26.4		Bm.Ant-B
275	Spectrogram 1	1	20170503_070000.wav	20170503_070000.wav	288193.797096591	288200.074635397	204859	211137	2017/5/3  7:03:24.797	6.278	21.2	28.2	5.1	21.5	26.4		Bm.Ant-B
