Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Notes	Tags
338	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62519.49412	62520.88198	29874	30220	2013/1/21  5:01:59.494	1.388	51.9	82.6	0.5	55.7	76.2		Bm.D
339	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62579.91915	62580.87998	44980	45220	2013/1/21  5:02:59.919	0.961	73.7	106.0	0.6	79.1	97.2		Bm.D
340	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62595.50582	62596.68016	48876	49170	2013/1/21  5:03:15.506	1.174	45.8	81.5	0.9	48.3	78.1		Bm.D
341	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62608.10327	62609.06409	52026	52266	2013/1/21  5:03:28.103	0.961	54.1	86.5	0.8	56.6	82.0		Bm.D
342	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62610.5587	62611.62628	52640	52907	2013/1/21  5:03:30.559	1.068	70.3	96.0	0.8	71.8	92.3		Bm.D
343	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62613.8682	62614.93578	53467	53734	2013/1/21  5:03:33.868	1.068	69.8	98.2	0.8	72.3	92.3		Bm.D
344	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62531.13074	62532.30508	32783	33076	2013/1/21  5:02:11.131	1.174	44.6	77.0	0.8	46.4	71.8		Bm.D
345	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62645.32271	62646.39029	61331	61598	2013/1/21  5:04:05.323	1.068	54.7	85.4	0.6	60.5	81.5		Bm.D
346	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62673.72034	62674.89468	68430	68724	2013/1/21  5:04:33.720	1.174	43.0	69.8	0.9	46.4	67.4		Bm.D
347	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62630.26983	62631.44417	57567	57861	2013/1/21  5:03:50.270	1.174	58.0	93.2	1.1	60.5	87.9		Bm.D
348	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62684.28938	62685.46372	71072	71366	2013/1/21  5:04:44.289	1.174	48.0	75.3	0.9	50.3	73.7		Bm.D
349	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62687.8124	62688.77322	71953	72193	2013/1/21  5:04:47.812	0.961	59.2	93.2	0.8	63.0	87.4		Bm.D
350	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62692.40299	62693.47057	73101	73368	2013/1/21  5:04:52.403	1.068	66.4	96.5	0.8	69.3	94.7		Bm.D
351	Spectrogram 1	1	20130121_050000_AWI251-01_AU0231_250Hz.wav	20130121_050000_AWI251-01_AU0231_250Hz.wav	62690.37459	62691.44217	72594	72861	2013/1/21  5:04:50.375	1.068	31.8	60.8	0.6	37.1	59.1		Bm.D
352	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62717.1954	62717.9427	4299	4486	2013/1/21  6:00:17.195	0.747	58.6	96.0	0.5	62.0	90.8		Bm.D
353	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62724.77522	62725.30901	6194	6327	2013/1/21  6:00:24.775	0.534	60.3	97.7	0.5	64.5	94.7		Bm.D
354	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62730.54015	62731.60773	7635	7902	2013/1/21  6:00:30.540	1.068	55.8	94.3	0.9	58.1	91.8		Bm.D
355	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62711.11019	62712.28453	2778	3071	2013/1/21  6:00:11.110	1.174	62.5	94.9	0.9	63.0	91.3		Bm.D
356	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62738.44024	62739.8281	9610	9957	2013/1/21  6:00:38.440	1.388	60.3	93.2	1.1	64.0	90.3		Bm.D
357	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62813.06409	62814.34519	28266	28586	2013/1/21  6:01:53.064	1.281	68.1	104.4	0.9	69.3	99.1		Bm.D
358	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62824.80747	62826.08857	31202	31522	2013/1/21  6:02:04.807	1.281	69.2	99.3	0.9	69.8	95.7		Bm.D
359	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62856.58225	62858.29038	39146	39573	2013/1/21  6:02:36.582	1.708	20.6	59.2	1.4	22.5	57.1		Bm.D
360	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62849.00243	62850.17677	37251	37544	2013/1/21  6:02:29.002	1.174	54.7	78.1	0.9	57.1	77.1		Bm.D
361	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62853.05924	62854.23358	38265	38558	2013/1/21  6:02:33.059	1.174	60.8	96.5	1.1	64.0	94.2		Bm.D
362	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62836.93878	62838.43339	34235	34608	2013/1/21  6:02:16.939	1.495	54.7	84.8	1.2	58.1	81.1		Bm.D
363	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62875.90545	62877.29331	43976	44323	2013/1/21  6:02:55.905	1.388	39.6	89.8	0.9	46.9	85.9		Bm.D
364	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62913.80454	62915.08564	53451	53771	2013/1/21  6:03:33.805	1.281	74.8	107.7	0.9	76.7	101.6		Bm.D
365	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62925.8682	62926.82902	56467	56707	2013/1/21  6:03:45.868	0.961	76.5	109.9	0.5	78.1	107.9		Bm.D
366	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62935.65083	62936.39814	58913	59100	2013/1/21  6:03:55.651	0.747	75.9	111.6	0.6	79.1	105.5		Bm.D
367	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62944.72526	62945.57933	61181	61395	2013/1/21  6:04:04.725	0.854	77.0	109.4	0.6	81.1	105.5		Bm.D
368	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62953.69294	62954.65376	63423	63663	2013/1/21  6:04:13.693	0.961	78.1	108.3	0.8	80.1	102.1		Bm.D
369	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62964.58225	62965.43632	66146	66359	2013/1/21  6:04:24.582	0.854	68.6	104.9	0.6	71.8	97.7		Bm.D
370	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62977.39321	62978.46079	69348	69615	2013/1/21  6:04:37.393	1.068	73.1	106.6	0.6	75.7	101.1		Bm.D
371	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62986.25413	62987.42847	71564	71857	2013/1/21  6:04:46.254	1.174	67.5	103.8	0.8	70.3	94.7		Bm.D
372	Spectrogram 1	1	20130121_060000_AWI251-01_AU0231_250Hz.wav	20130121_060000_AWI251-01_AU0231_250Hz.wav	62996.60965	62997.67723	74152	74419	2013/1/21  6:04:56.610	1.068	67.5	98.8	0.6	71.3	92.3		Bm.D
373	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63006.46914	63007.75023	1617	1938	2013/1/21  7:00:06.469	1.281	54.7	92.1	0.8	61.0	89.4		Bm.D
374	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63011.70028	63012.87462	2925	3219	2013/1/21  7:00:11.700	1.174	88.7	122.8	0.6	90.8	117.7		Bm.D
375	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63015.9706	63016.82466	3993	4206	2013/1/21  7:00:15.971	0.854	74.8	108.3	0.6	80.1	98.1		Bm.D
376	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63023.65717	63025.04503	5914	6261	2013/1/21  7:00:23.657	1.388	72.5	117.7	0.9	73.7	108.9		Bm.D
377	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63031.87754	63032.62485	7969	8156	2013/1/21  7:00:31.878	0.747	84.8	118.3	0.6	86.9	113.3		Bm.D
378	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63042.87362	63043.83444	10718	10959	2013/1/21  7:00:42.874	0.961	80.4	115.0	0.6	81.5	107.4		Bm.D
379	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63038.49654	63039.99115	9624	9998	2013/1/21  7:00:38.497	1.495	52.5	94.9	0.9	54.7	83.5		Bm.D
380	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63053.65617	63054.93727	13414	13734	2013/1/21  7:00:53.656	1.281	63.6	119.4	1.1	64.9	113.3		Bm.D
381	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63057.92649	63058.6738	14482	14668	2013/1/21  7:00:57.926	0.747	71.4	119.4	0.5	76.2	113.8		Bm.D
382	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63062.09006	63063.15764	15523	15789	2013/1/21  7:01:02.090	1.068	64.7	110.5	0.8	68.4	99.6		Bm.D
383	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63074.26047	63075.22129	18565	18805	2013/1/21  7:01:14.260	0.961	70.3	113.8	0.9	71.8	106.4		Bm.D
384	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63078.95782	63079.81189	19739	19953	2013/1/21  7:01:18.958	0.854	80.4	117.2	0.6	82.0	110.4		Bm.D
385	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63138.27617	63139.87754	34569	34969	2013/1/21  7:02:18.276	1.601	39.1	81.5	1.1	40.0	76.7		Bm.D
386	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63178.41718	63179.378	44604	44845	2013/1/21  7:02:58.417	0.961	52.5	79.8	0.8	53.2	75.7		Bm.D
387	Spectrogram 1	1	20130121_070000_AWI251-01_AU0231_250Hz.wav	20130121_070000_AWI251-01_AU0231_250Hz.wav	63199.72979	63200.90413	49932	50226	2013/1/21  7:03:19.730	1.174	43.0	81.5	0.9	45.9	77.1		Bm.D
388	Spectrogram 1	1	20130121_080000_AWI251-01_AU0231_250Hz.wav	20130121_080000_AWI251-01_AU0231_250Hz.wav	63334.24888	63335.10295	8562	8776	2013/1/21  8:00:34.249	0.854	43.5	74.2	0.6	45.9	70.8		Bm.D
389	Spectrogram 1	1	20130121_080000_AWI251-01_AU0231_250Hz.wav	20130121_080000_AWI251-01_AU0231_250Hz.wav	63339.48002	63340.5476	9870	10137	2013/1/21  8:00:39.480	1.068	44.6	77.6	0.8	46.4	70.3		Bm.D
390	Spectrogram 1	1	20130121_080000_AWI251-01_AU0231_250Hz.wav	20130121_080000_AWI251-01_AU0231_250Hz.wav	63397.66314	63398.94423	24416	24736	2013/1/21  8:01:37.663	1.281	55.2	78.7	0.8	57.6	74.2		Bm.D
391	Spectrogram 1	1	20130121_080000_AWI251-01_AU0231_250Hz.wav	20130121_080000_AWI251-01_AU0231_250Hz.wav	63409.04714	63410.75527	27262	27689	2013/1/21  8:01:49.047	1.708	42.4	75.9	1.4	45.9	72.8		Bm.D
392	Spectrogram 1	1	20130121_080000_AWI251-01_AU0231_250Hz.wav	20130121_080000_AWI251-01_AU0231_250Hz.wav	63422.49865	63423.77975	30625	30945	2013/1/21  8:02:02.499	1.281	65.8	89.8	0.9	66.4	87.4		Bm.D
393	Spectrogram 1	1	20130121_090000_AWI251-01_AU0231_250Hz.wav	20130121_090000_AWI251-01_AU0231_250Hz.wav	63635.03929	63636.10687	8760	9027	2013/1/21  9:00:35.039	1.068	42.4	78.1	0.9	45.4	74.2		Bm.D
394	Spectrogram 1	1	20130121_090000_AWI251-01_AU0231_250Hz.wav	20130121_090000_AWI251-01_AU0231_250Hz.wav	63704.53875	63705.71309	26135	26428	2013/1/21  9:01:44.539	1.174	42.4	79.2	0.9	45.4	75.7		Bm.D
395	Spectrogram 1	1	20130121_090000_AWI251-01_AU0231_250Hz.wav	20130121_090000_AWI251-01_AU0231_250Hz.wav	63800.04807	63801.32916	50012	50332	2013/1/21  9:03:20.048	1.281	60.3	87.1	0.8	63.5	83.5		Bm.D
396	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64227.56623	64228.63381	6892	7158	2013/1/21  11:00:27.566	1.068	42.4	69.8	0.6	44.4	65.4		Bm.D
397	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64278.70332	64279.87765	19676	19969	2013/1/21  11:01:18.703	1.174	43.5	69.8	0.8	48.3	66.4		Bm.D
398	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64311.7983	64313.29291	27950	28323	2013/1/21  11:01:51.798	1.495	52.5	82.0	0.9	54.2	76.7		Bm.D
399	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64327.66614	64328.84048	31917	32210	2013/1/21  11:02:07.666	1.174	34.6	60.8	1.1	37.1	58.6		Bm.D
400	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64369.94231	64371.00989	42486	42752	2013/1/21  11:02:49.942	1.068	43.5	82.6	0.8	46.9	78.6		Bm.D
401	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64391.0804	64392.14798	47770	48037	2013/1/21  11:03:11.080	1.068	45.2	74.2	0.6	47.9	69.8		Bm.D
402	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64380.83163	64383.39382	45208	45848	2013/1/21  11:03:00.832	2.562	75.3	104.9	1.9	80.1	103.5		Bm.D
403	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64331.61619	64332.89728	32904	33224	2013/1/21  11:02:11.616	1.281	27.3	58.0	1.1	30.3	55.7		Bm.D
404	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64336.74057	64337.70139	34185	34425	2013/1/21  11:02:16.741	0.961	48.5	73.7	0.8	50.8	72.8		Bm.D
405	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64401.86295	64403.03729	50466	50759	2013/1/21  11:03:21.863	1.174	39.1	61.9	0.8	43.0	61.0		Bm.D
406	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64420.11857	64421.18615	55030	55297	2013/1/21  11:03:40.119	1.068	49.1	75.9	0.8	53.2	68.8		Bm.D
407	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64442.26247	64443.22329	60566	60806	2013/1/21  11:04:02.262	0.961	43.5	74.8	0.6	46.9	67.9		Bm.D
408	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64449.62877	64450.58959	62407	62647	2013/1/21  11:04:09.629	0.961	54.7	83.1	0.8	58.6	80.1		Bm.D
409	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64460.94512	64461.79919	65236	65450	2013/1/21  11:04:20.945	0.854	47.4	77.0	0.6	50.8	72.8		Bm.D
410	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64470.23307	64473.11553	67558	68279	2013/1/21  11:04:30.233	2.882	81.5	104.9	2.0	83.5	101.6		Bm.D
411	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64479.62777	64482.51024	69907	70628	2013/1/21  11:04:39.628	2.882	60.3	102.1	2.3	61.0	98.6		Bm.D
412	Spectrogram 1	1	20130121_110000_AWI251-01_AU0231_250Hz.wav	20130121_110000_AWI251-01_AU0231_250Hz.wav	64291.19389	64292.04795	22798	23012	2013/1/21  11:01:31.194	0.854	47.4	73.1	0.8	49.8	70.8		Bm.D
413	Spectrogram 1	1	20130121_120000_AWI251-01_AU0231_250Hz.wav	20130121_120000_AWI251-01_AU0231_250Hz.wav	64697.30935	64698.48369	49327	49621	2013/1/21  12:03:17.309	1.174	61.4	89.3	0.6	65.4	83.0		Bm.D
414	Spectrogram 1	1	20130121_120000_AWI251-01_AU0231_250Hz.wav	20130121_120000_AWI251-01_AU0231_250Hz.wav	64705.3162	64706.49054	51329	51623	2013/1/21  12:03:25.316	1.174	81.5	108.3	0.6	84.5	104.0		Bm.D
415	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65122.11564	65123.39673	5529	5849	2013/1/21  14:00:22.116	1.281	54.1	83.1	0.9	56.6	80.6		Bm.D
416	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65183.82177	65185.31638	20955	21329	2013/1/21  14:01:23.822	1.495	53.6	84.3	1.1	57.1	75.7		Bm.D
417	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65211.57885	65212.9667	27895	28242	2013/1/21  14:01:51.579	1.388	62.5	93.8	0.8	66.9	87.9		Bm.D
418	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65241.11171	65242.17929	35278	35545	2013/1/21  14:02:21.112	1.068	43.0	67.0	0.9	44.9	63.0		Bm.D
419	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65273.03236	65274.42021	43258	43605	2013/1/21  14:02:53.032	1.388	45.2	75.3	1.1	45.9	72.3		Bm.D
420	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65294.38396	65295.87857	48596	48970	2013/1/21  14:03:14.384	1.495	52.5	74.2	1.2	54.2	71.3		Bm.D
421	Spectrogram 1	1	20130121_140000_AWI251-01_AU0231_250Hz.wav	20130121_140000_AWI251-01_AU0231_250Hz.wav	65320.11264	65320.9667	55028	55242	2013/1/21  14:03:40.113	0.854	62.5	84.8	0.5	69.3	80.6		Bm.D
422	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65654.58274	65656.07736	63646	64019	2013/1/21  15:04:14.583	1.495	37.9	70.3	0.8	41.0	65.9		Bm.D
423	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65674.11946	65675.50731	68530	68877	2013/1/21  15:04:34.119	1.388	63.1	89.8	0.9	65.4	83.0		Bm.D
424	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65677.96275	65679.13709	69491	69784	2013/1/21  15:04:37.963	1.174	59.2	83.1	0.9	63.5	81.1		Bm.D
425	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65610.74431	65611.91864	52686	52980	2013/1/21  15:03:30.744	1.174	70.3	95.4	0.8	72.3	89.4		Bm.D
426	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65462.38978	65463.56412	15597	15891	2013/1/21  15:01:02.390	1.174	54.7	101.0	0.8	57.6	89.4		Bm.D
427	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65550.55334	65551.83444	37638	37959	2013/1/21  15:02:30.553	1.281	84.8	117.2	0.8	88.9	112.8		Bm.D
428	Spectrogram 1	1	20130121_150000_AWI251-01_AU0231_250Hz.wav	20130121_150000_AWI251-01_AU0231_250Hz.wav	65628.44758	65629.72868	57112	57432	2013/1/21  15:03:48.448	1.281	37.9	70.3	0.8	41.5	64.9		Bm.D
429	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65715.22129	65716.82266	3805	4206	2013/1/21  16:00:15.221	1.601	61.4	107.1	0.9	68.4	102.1		Bm.D
430	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65740.6297	65742.12431	10157	10531	2013/1/21  16:00:40.630	1.495	79.2	109.4	0.8	88.9	107.4		Bm.D
431	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65849.80404	65850.6581	37451	37665	2013/1/21  16:02:29.804	0.854	67.0	106.0	0.6	68.8	98.1		Bm.D
432	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65821.72668	65823.00778	30432	30752	2013/1/21  16:02:01.727	1.281	78.1	108.8	0.6	80.6	105.0		Bm.D
433	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65833.68358	65834.75116	33421	33688	2013/1/21  16:02:13.684	1.068	80.4	107.1	0.8	82.0	104.5		Bm.D
434	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65800.80211	65802.08321	25201	25521	2013/1/21  16:01:40.802	1.281	76.5	103.2	0.6	79.1	101.1		Bm.D
435	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65792.15471	65793.00878	23039	23252	2013/1/21  16:01:32.155	0.854	49.1	78.7	0.6	52.7	72.8		Bm.D
436	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65784.89517	65785.96275	21224	21491	2013/1/21  16:01:24.895	1.068	80.9	103.2	0.8	83.5	100.1		Bm.D
437	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65794.82366	65796.31827	23706	24080	2013/1/21  16:01:34.824	1.495	79.2	107.7	0.9	86.4	103.0		Bm.D
438	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65804.75216	65806.14001	26188	26535	2013/1/21  16:01:44.752	1.388	74.2	107.7	0.8	77.6	104.0		Bm.D
439	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65812.97252	65813.82659	28243	28457	2013/1/21  16:01:52.973	0.854	72.5	108.3	0.5	81.5	105.0		Bm.D
440	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65843.93235	65844.99993	35983	36250	2013/1/21  16:02:23.932	1.068	82.6	111.0	0.8	88.9	107.9		Bm.D
441	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65870.79626	65871.9706	42699	42993	2013/1/21  16:02:50.796	1.174	60.8	92.6	0.9	63.0	88.9		Bm.D
442	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65860.22722	65861.2948	40057	40324	2013/1/21  16:02:40.227	1.068	64.7	94.3	0.8	65.4	92.3		Bm.D
443	Spectrogram 1	1	20130121_160000_AWI251-01_AU0231_250Hz.wav	20130121_160000_AWI251-01_AU0231_250Hz.wav	65898.6601	65899.72768	49665	49932	2013/1/21  16:03:18.660	1.068	61.9	93.8	0.6	64.9	92.3		Bm.D
